,id,device_id,active_power,direct_power,charge_capacity,date_time,T,U,Ff,RRR,DD_WE,DD_NS,Po(p),POA
2885,47403,6,0.69,1.15,57.8,2024-01-29 17:00:00,8.0,89.0,1.0,0.3,-1,0,1013.58,123.30052709433826
2886,47404,7,0.78,1.16,58.1,2024-01-29 17:00:00,8.0,89.0,1.0,0.3,-1,0,1013.58,123.30052709433826
2887,47405,8,0.75,1.23,56.7,2024-01-29 17:00:00,8.0,89.0,1.0,0.3,-1,0,1013.58,123.30052709433826
2888,47406,9,1.03,1.31,69.9,2024-01-29 17:00:00,8.0,89.0,1.0,0.3,-1,0,1013.58,123.30052709433826
2889,47407,10,0.72,1.17,58.6,2024-01-29 17:00:00,8.0,89.0,1.0,0.3,-1,0,1013.58,123.30052709433826
2910,47478,6,4.1,4.36,2.0,2024-01-30 08:00:00,8.9,99.0,2.0,19,-1,-1,1011.46,328.6181592876083
2911,47479,7,3.81,4.12,1.9,2024-01-30 08:00:00,8.9,99.0,2.0,19,-1,-1,1011.46,328.6181592876083
2912,47480,8,3.65,4.05,1.9,2024-01-30 08:00:00,8.9,99.0,2.0,19,-1,-1,1011.46,328.6181592876083
2913,47481,9,4.32,4.56,2.2,2024-01-30 08:00:00,8.9,99.0,2.0,19,-1,-1,1011.46,328.6181592876083
2914,47482,10,3.89,4.15,1.8,2024-01-30 08:00:00,8.9,99.0,2.0,19,-1,-1,1011.46,328.6181592876083
2915,47493,6,65.7,66.53,79.2,2024-01-30 11:00:00,12.8,90.0,2.0,18,-1,-1,1011.07,924.6814778693387
2916,47494,7,72.12,73.06,82.1,2024-01-30 11:00:00,12.8,90.0,2.0,18,-1,-1,1011.07,924.6814778693387
2917,47495,8,73.2,74.18,81.1,2024-01-30 11:00:00,12.8,90.0,2.0,18,-1,-1,1011.07,924.6814778693387
2918,47496,9,109.86,111.71,95.8,2024-01-30 11:00:00,12.8,90.0,2.0,18,-1,-1,1011.07,924.6814778693387
2919,47497,10,33.47,33.93,71.3,2024-01-30 11:00:00,12.8,90.0,2.0,18,-1,-1,1011.07,924.6814778693387
2920,47508,6,35.63,36.17,235.9,2024-01-30 14:00:00,16.5,77.0,1.0,15,1,-1,1008.16,846.3870934876002
2921,47509,7,35.99,36.6,237.4,2024-01-30 14:00:00,16.5,77.0,1.0,15,1,-1,1008.16,846.3870934876002
2922,47510,8,35.76,36.24,233.3,2024-01-30 14:00:00,16.5,77.0,1.0,15,1,-1,1008.16,846.3870934876002
2923,47511,9,42.45,42.98,282.1,2024-01-30 14:00:00,16.5,77.0,1.0,15,1,-1,1008.16,846.3870934876002
2924,47512,10,33.76,34.22,214.2,2024-01-30 14:00:00,16.5,77.0,1.0,15,1,-1,1008.16,846.3870934876002
2925,47523,6,4.32,4.76,311.5,2024-01-30 17:00:00,13.7,87.0,3.0,9,1,0,1008.29,126.622250114242
2926,47524,7,4.66,5.07,314.9,2024-01-30 17:00:00,13.7,87.0,3.0,9,1,0,1008.29,126.622250114242
2927,47525,8,4.31,4.73,303.0,2024-01-30 17:00:00,13.7,87.0,3.0,9,1,0,1008.29,126.622250114242
2928,47526,9,5.48,5.84,375.3,2024-01-30 17:00:00,13.7,87.0,3.0,9,1,0,1008.29,126.622250114242
2929,47527,10,4.55,4.96,285.7,2024-01-30 17:00:00,13.7,87.0,3.0,9,1,0,1008.29,126.622250114242
2950,47598,6,6.16,6.5,2.9,2024-01-31 08:00:00,11.7,99.0,1.0,0.1,-1,0,1009.88,329.75543269388777
2951,47599,7,5.97,6.3,2.8,2024-01-31 08:00:00,11.7,99.0,1.0,0.1,-1,0,1009.88,329.75543269388777
2952,47600,8,6.48,6.79,2.9,2024-01-31 08:00:00,11.7,99.0,1.0,0.1,-1,0,1009.88,329.75543269388777
2953,47601,9,6.53,6.8,3.1,2024-01-31 08:00:00,11.7,99.0,1.0,0.1,-1,0,1009.88,329.75543269388777
2954,47602,10,6.34,6.6,2.9,2024-01-31 08:00:00,11.7,99.0,1.0,0.1,-1,0,1009.88,329.75543269388777
2955,47613,6,39.66,40.18,54.8,2024-01-31 11:00:00,16.7,84.0,1.0,0.1,-1,-1,1009.48,926.3324499846713
2956,47614,7,39.85,40.4,54.7,2024-01-31 11:00:00,16.7,84.0,1.0,0.1,-1,-1,1009.48,926.3324499846713
2957,47615,8,39.88,40.44,53.1,2024-01-31 11:00:00,16.7,84.0,1.0,0.1,-1,-1,1009.48,926.3324499846713
2958,47616,9,46.26,46.88,61.0,2024-01-31 11:00:00,16.7,84.0,1.0,0.1,-1,-1,1009.48,926.3324499846713
2959,47617,10,38.48,38.98,51.7,2024-01-31 11:00:00,16.7,84.0,1.0,0.1,-1,-1,1009.48,926.3324499846713
2960,47628,6,60.07,60.86,234.0,2024-01-31 14:00:00,19.5,72.0,3.0,0,1,0,1005.78,848.6309623344631
2961,47629,7,60.81,61.66,235.2,2024-01-31 14:00:00,19.5,72.0,3.0,0,1,0,1005.78,848.6309623344631
2962,47630,8,59.58,60.42,235.5,2024-01-31 14:00:00,19.5,72.0,3.0,0,1,0,1005.78,848.6309623344631
2963,47631,9,73.47,74.48,286.2,2024-01-31 14:00:00,19.5,72.0,3.0,0,1,0,1005.78,848.6309623344631
2964,47632,10,54.09,54.77,214.3,2024-01-31 14:00:00,19.5,72.0,3.0,0,1,0,1005.78,848.6309623344631
2965,47643,6,1.28,1.75,318.6,2024-01-31 17:00:00,15.8,86.0,3.0,0,1,1,1005.51,129.8952376512925
2966,47644,7,1.33,1.69,322.1,2024-01-31 17:00:00,15.8,86.0,3.0,0,1,1,1005.51,129.8952376512925
2967,47645,8,1.38,1.86,312.6,2024-01-31 17:00:00,15.8,86.0,3.0,0,1,1,1005.51,129.8952376512925
2968,47646,9,1.47,1.85,386.6,2024-01-31 17:00:00,15.8,86.0,3.0,0,1,1,1005.51,129.8952376512925
2969,47647,10,1.21,1.44,292.9,2024-01-31 17:00:00,15.8,86.0,3.0,0,1,1,1005.51,129.8952376512925
2990,47718,6,4.22,4.52,3.1,2024-02-01 08:00:00,14.8,100.0,1.0,0,-1,-1,1005.78,330.98105582764606
2991,47719,7,4.14,4.32,3.1,2024-02-01 08:00:00,14.8,100.0,1.0,0,-1,-1,1005.78,330.98105582764606
2992,47720,8,4.18,4.48,3.1,2024-02-01 08:00:00,14.8,100.0,1.0,0,-1,-1,1005.78,330.98105582764606
2993,47721,9,4.55,4.98,3.5,2024-02-01 08:00:00,14.8,100.0,1.0,0,-1,-1,1005.78,330.98105582764606
2994,47722,10,4.15,4.42,3.1,2024-02-01 08:00:00,14.8,100.0,1.0,0,-1,-1,1005.78,330.98105582764606
2995,47733,6,46.91,47.6,76.0,2024-02-01 11:00:00,19.4,80.0,2.0,0,1,-1,1005.51,928.0186811750644
2996,47734,7,46.49,47.13,76.2,2024-02-01 11:00:00,19.4,80.0,2.0,0,1,-1,1005.51,928.0186811750644
2997,47735,8,55.95,56.72,76.6,2024-02-01 11:00:00,19.4,80.0,2.0,0,1,-1,1005.51,928.0186811750644
2998,47736,9,65.37,66.27,87.5,2024-02-01 11:00:00,19.4,80.0,2.0,0,1,-1,1005.51,928.0186811750644
2999,47737,10,48.91,49.53,73.6,2024-02-01 11:00:00,19.4,80.0,2.0,0,1,-1,1005.51,928.0186811750644
3000,47748,6,23.22,23.59,204.9,2024-02-01 14:00:00,19.1,79.0,5.0,0,1,0,1003.79,850.858658305453
3001,47749,7,26.09,26.5,207.7,2024-02-01 14:00:00,19.1,79.0,5.0,0,1,0,1003.79,850.858658305453
3002,47750,8,24.74,25.13,204.0,2024-02-01 14:00:00,19.1,79.0,5.0,0,1,0,1003.79,850.858658305453
3003,47751,9,27.1,27.52,242.7,2024-02-01 14:00:00,19.1,79.0,5.0,0,1,0,1003.79,850.858658305453
3004,47752,10,24.64,25.0,192.9,2024-02-01 14:00:00,19.1,79.0,5.0,0,1,0,1003.79,850.858658305453
3005,47763,6,0.35,0.64,223.1,2024-02-01 17:00:00,14.3,93.0,3.0,0,1,0,1006.17,133.11679614325647
3006,47764,7,0.36,0.65,224.9,2024-02-01 17:00:00,14.3,93.0,3.0,0,1,0,1006.17,133.11679614325647
3007,47765,8,0.41,0.72,221.5,2024-02-01 17:00:00,14.3,93.0,3.0,0,1,0,1006.17,133.11679614325647
3008,47766,9,0.51,0.92,263.3,2024-02-01 17:00:00,14.3,93.0,3.0,0,1,0,1006.17,133.11679614325647
3009,47767,10,0.29,0.72,210.4,2024-02-01 17:00:00,14.3,93.0,3.0,0,1,0,1006.17,133.11679614325647
3030,47838,6,1.49,1.98,1.8,2024-02-02 08:00:00,9.5,99.0,2.0,4,1,1,1011.46,332.2924746728664
3031,47839,7,1.47,1.72,1.8,2024-02-02 08:00:00,9.5,99.0,2.0,4,1,1,1011.46,332.2924746728664
3032,47840,8,1.45,2.02,1.7,2024-02-02 08:00:00,9.5,99.0,2.0,4,1,1,1011.46,332.2924746728664
3033,47841,9,1.76,2.02,1.9,2024-02-02 08:00:00,9.5,99.0,2.0,4,1,1,1011.46,332.2924746728664
3034,47842,10,1.42,1.85,1.8,2024-02-02 08:00:00,9.5,99.0,2.0,4,1,1,1011.46,332.2924746728664
3035,47853,6,13.78,14.06,20.8,2024-02-02 11:00:00,9.6,98.0,1.0,4,1,-1,1012.12,929.7377293709745
3036,47854,7,16.09,16.39,21.8,2024-02-02 11:00:00,9.6,98.0,1.0,4,1,-1,1012.12,929.7377293709745
3037,47855,8,15.23,15.51,21.2,2024-02-02 11:00:00,9.6,98.0,1.0,4,1,-1,1012.12,929.7377293709745
3038,47856,9,16.51,16.81,22.9,2024-02-02 11:00:00,9.6,98.0,1.0,4,1,-1,1012.12,929.7377293709745
3039,47857,10,13.68,13.97,20.7,2024-02-02 11:00:00,9.6,98.0,1.0,4,1,-1,1012.12,929.7377293709745
3040,47868,6,8.3,8.59,67.3,2024-02-02 14:00:00,10.3,97.0,1.0,3,1,-1,1010.14,853.0677864088577
3041,47869,7,8.47,8.71,68.3,2024-02-02 14:00:00,10.3,97.0,1.0,3,1,-1,1010.14,853.0677864088577
3042,47870,8,8.29,8.65,67.2,2024-02-02 14:00:00,10.3,97.0,1.0,3,1,-1,1010.14,853.0677864088577
3043,47871,9,9.11,9.4,72.5,2024-02-02 14:00:00,10.3,97.0,1.0,3,1,-1,1010.14,853.0677864088577
3044,47872,10,8.17,8.44,67.1,2024-02-02 14:00:00,10.3,97.0,1.0,3,1,-1,1010.14,853.0677864088577
3045,47883,6,2.03,2.38,82.1,2024-02-02 17:00:00,9.7,97.0,1.0,4,1,0,1010.8,136.2844377641961
3046,47884,7,2.04,2.45,82.8,2024-02-02 17:00:00,9.7,97.0,1.0,4,1,0,1010.8,136.2844377641961
3047,47885,8,1.97,2.23,81.5,2024-02-02 17:00:00,9.7,97.0,1.0,4,1,0,1010.8,136.2844377641961
3048,47886,9,2.27,2.58,87.9,2024-02-02 17:00:00,9.7,97.0,1.0,4,1,0,1010.8,136.2844377641961
3049,47887,10,1.72,2.14,82.0,2024-02-02 17:00:00,9.7,97.0,1.0,4,1,0,1010.8,136.2844377641961
3070,47958,6,5.54,5.82,3.1,2024-02-03 08:00:00,10.0,97.0,0.0,0,-1,1,1010.67,333.6871019650656
3071,47959,7,5.5,5.82,3.2,2024-02-03 08:00:00,10.0,97.0,0.0,0,-1,1,1010.67,333.6871019650656
3072,47960,8,5.37,5.77,3.2,2024-02-03 08:00:00,10.0,97.0,0.0,0,-1,1,1010.67,333.6871019650656
3073,47961,9,6.0,6.35,3.4,2024-02-03 08:00:00,10.0,97.0,0.0,0,-1,1,1010.67,333.6871019650656
3074,47962,10,5.44,5.78,3.1,2024-02-03 08:00:00,10.0,97.0,0.0,0,-1,1,1010.67,333.6871019650656
3075,47973,6,17.54,17.87,63.3,2024-02-03 11:00:00,12.6,84.0,1.0,0,-1,-1,1010.27,931.4871285185601
3076,47974,7,16.81,17.11,64.1,2024-02-03 11:00:00,12.6,84.0,1.0,0,-1,-1,1010.27,931.4871285185601
3077,47975,8,16.32,16.63,63.3,2024-02-03 11:00:00,12.6,84.0,1.0,0,-1,-1,1010.27,931.4871285185601
3078,47976,9,19.37,19.68,69.6,2024-02-03 11:00:00,12.6,84.0,1.0,0,-1,-1,1010.27,931.4871285185601
3079,47977,10,15.57,15.91,62.2,2024-02-03 11:00:00,12.6,84.0,1.0,0,-1,-1,1010.27,931.4871285185601
3080,47988,6,28.32,28.71,159.0,2024-02-03 14:00:00,13.6,82.0,2.0,0,1,0,1007.63,855.2559634845612
3081,47989,7,27.9,28.34,160.8,2024-02-03 14:00:00,13.6,82.0,2.0,0,1,0,1007.63,855.2559634845612
3082,47990,8,27.33,27.71,158.2,2024-02-03 14:00:00,13.6,82.0,2.0,0,1,0,1007.63,855.2559634845612
3083,47991,9,30.53,30.94,175.6,2024-02-03 14:00:00,13.6,82.0,2.0,0,1,0,1007.63,855.2559634845612
3084,47992,10,27.2,27.58,155.3,2024-02-03 14:00:00,13.6,82.0,2.0,0,1,0,1007.63,855.2559634845612
3085,48003,6,2.2,2.76,209.5,2024-02-03 17:00:00,11.6,88.0,2.0,0,1,0,1007.89,139.3958547419971
3086,48004,7,2.23,2.51,211.5,2024-02-03 17:00:00,11.6,88.0,2.0,0,1,0,1007.89,139.3958547419971
3087,48005,8,2.15,2.46,207.9,2024-02-03 17:00:00,11.6,88.0,2.0,0,1,0,1007.89,139.3958547419971
3088,48006,9,2.39,2.87,231.0,2024-02-03 17:00:00,11.6,88.0,2.0,0,1,0,1007.89,139.3958547419971
3089,48007,10,2.14,2.59,204.1,2024-02-03 17:00:00,11.6,88.0,2.0,0,1,0,1007.89,139.3958547419971
3110,48078,6,4.67,5.11,1.6,2024-02-04 08:00:00,8.5,89.0,0.0,0.1,0,1,1010.27,335.1623315726351
3111,48079,7,4.58,4.92,1.6,2024-02-04 08:00:00,8.5,89.0,0.0,0.1,0,1,1010.27,335.1623315726351
3112,48080,8,4.56,5.08,1.4,2024-02-04 08:00:00,8.5,89.0,0.0,0.1,0,1,1010.27,335.1623315726351
3113,48081,9,5.09,5.54,1.9,2024-02-04 08:00:00,8.5,89.0,0.0,0.1,0,1,1010.27,335.1623315726351
3114,48082,10,4.38,4.7,1.4,2024-02-04 08:00:00,8.5,89.0,0.0,0.1,0,1,1010.27,335.1623315726351
3115,48093,6,17.73,18.03,47.0,2024-02-04 11:00:00,10.2,75.0,2.0,0.4,1,-1,1009.21,933.2643925474807
3116,48094,7,17.84,18.14,47.6,2024-02-04 11:00:00,10.2,75.0,2.0,0.4,1,-1,1009.21,933.2643925474807
3117,48095,8,17.65,17.97,46.5,2024-02-04 11:00:00,10.2,75.0,2.0,0.4,1,-1,1009.21,933.2643925474807
3118,48096,9,25.96,26.38,51.3,2024-02-04 11:00:00,10.2,75.0,2.0,0.4,1,-1,1009.21,933.2643925474807
3119,48097,10,18.36,18.67,46.4,2024-02-04 11:00:00,10.2,75.0,2.0,0.4,1,-1,1009.21,933.2643925474807
3120,48108,6,13.91,14.34,94.1,2024-02-04 14:00:00,9.3,93.0,1.0,0.5,-1,0,1006.17,857.4208115399146
3121,48109,7,13.89,14.17,95.2,2024-02-04 14:00:00,9.3,93.0,1.0,0.5,-1,0,1006.17,857.4208115399146
3122,48110,8,13.42,13.7,93.4,2024-02-04 14:00:00,9.3,93.0,1.0,0.5,-1,0,1006.17,857.4208115399146
3123,48111,9,12.66,12.96,104.0,2024-02-04 14:00:00,9.3,93.0,1.0,0.5,-1,0,1006.17,857.4208115399146
3124,48112,10,11.84,12.09,93.0,2024-02-04 14:00:00,9.3,93.0,1.0,0.5,-1,0,1006.17,857.4208115399146
3125,48123,6,1.14,1.43,108.3,2024-02-04 17:00:00,9.5,96.0,1.0,2,-1,0,1005.51,142.44889129483718
3126,48124,7,1.1,1.39,109.6,2024-02-04 17:00:00,9.5,96.0,1.0,2,-1,0,1005.51,142.44889129483718
3127,48125,8,1.01,1.34,107.4,2024-02-04 17:00:00,9.5,96.0,1.0,2,-1,0,1005.51,142.44889129483718
3128,48126,9,1.51,1.94,119.3,2024-02-04 17:00:00,9.5,96.0,1.0,2,-1,0,1005.51,142.44889129483718
3129,48127,10,1.46,1.9,107.6,2024-02-04 17:00:00,9.5,96.0,1.0,2,-1,0,1005.51,142.44889129483718
3150,48198,6,16.14,16.44,7.3,2024-02-05 08:00:00,9.2,87.0,2.0,0,1,1,1010.67,336.71555323201727
3151,48199,7,19.88,20.23,8.1,2024-02-05 08:00:00,9.2,87.0,2.0,0,1,1,1010.67,336.71555323201727
3152,48200,8,24.74,25.13,11.2,2024-02-05 08:00:00,9.2,87.0,2.0,0,1,1,1010.67,336.71555323201727
3153,48201,9,32.19,32.65,12.6,2024-02-05 08:00:00,9.2,87.0,2.0,0,1,1,1010.67,336.71555323201727
3154,48202,10,10.67,10.91,5.3,2024-02-05 08:00:00,9.2,87.0,2.0,0,1,1,1010.67,336.71555323201727
3155,48213,6,78.81,79.86,176.2,2024-02-05 11:00:00,14.8,60.0,1.0,0,0,-1,1010.67,935.0670194256033
3156,48214,7,79.54,80.59,180.7,2024-02-05 11:00:00,14.8,60.0,1.0,0,0,-1,1010.67,935.0670194256033
3157,48215,8,78.7,79.75,181.7,2024-02-05 11:00:00,14.8,60.0,1.0,0,0,-1,1010.67,935.0670194256033
3158,48216,9,97.85,99.08,233.0,2024-02-05 11:00:00,14.8,60.0,1.0,0,0,-1,1010.67,935.0670194256033
3159,48217,10,67.5,68.4,138.9,2024-02-05 11:00:00,14.8,60.0,1.0,0,0,-1,1010.67,935.0670194256033
3160,48228,6,23.2,23.55,345.9,2024-02-05 14:00:00,10.8,74.0,3.0,0,1,-1,1009.88,859.5599505146258
3161,48229,7,25.31,25.68,350.8,2024-02-05 14:00:00,10.8,74.0,3.0,0,1,-1,1009.88,859.5599505146258
3162,48230,8,21.75,22.08,351.9,2024-02-05 14:00:00,10.8,74.0,3.0,0,1,-1,1009.88,859.5599505146258
3163,48231,9,28.62,29.01,428.4,2024-02-05 14:00:00,10.8,74.0,3.0,0,1,-1,1009.88,859.5599505146258
3164,48232,10,24.43,24.8,293.5,2024-02-05 14:00:00,10.8,74.0,3.0,0,1,-1,1009.88,859.5599505146258
3165,48243,6,1.71,2.08,395.2,2024-02-05 17:00:00,9.3,80.0,2.0,0,1,0,1012.26,145.44151556627915
3166,48244,7,2.36,2.86,399.8,2024-02-05 17:00:00,9.3,80.0,2.0,0,1,0,1012.26,145.44151556627915
3167,48245,8,1.95,2.17,400.6,2024-02-05 17:00:00,9.3,80.0,2.0,0,1,0,1012.26,145.44151556627915
3168,48246,9,2.05,2.33,480.2,2024-02-05 17:00:00,9.3,80.0,2.0,0,1,0,1012.26,145.44151556627915
3169,48247,10,2.21,2.59,341.0,2024-02-05 17:00:00,9.3,80.0,2.0,0,1,0,1012.26,145.44151556627915
3190,48318,6,1.87,2.38,0.4,2024-02-06 08:00:00,5.3,84.0,2.0,0,1,0,1015.16,338.3441673962561
3191,48319,7,1.99,2.32,0.5,2024-02-06 08:00:00,5.3,84.0,2.0,0,1,0,1015.16,338.3441673962561
3192,48320,8,1.83,2.1,0.4,2024-02-06 08:00:00,5.3,84.0,2.0,0,1,0,1015.16,338.3441673962561
3193,48321,9,2.07,2.5,0.5,2024-02-06 08:00:00,5.3,84.0,2.0,0,1,0,1015.16,338.3441673962561
3194,48322,10,1.97,2.19,0.5,2024-02-06 08:00:00,5.3,84.0,2.0,0,1,0,1015.16,338.3441673962561
3195,48333,6,6.19,6.63,22.0,2024-02-06 11:00:00,5.7,82.0,3.0,0,1,0,1014.9,936.8924962818508
3196,48334,7,6.32,6.65,22.3,2024-02-06 11:00:00,5.7,82.0,3.0,0,1,0,1014.9,936.8924962818508
3197,48335,8,6.1,6.39,22.0,2024-02-06 11:00:00,5.7,82.0,3.0,0,1,0,1014.9,936.8924962818508
3198,48336,9,6.79,7.26,23.6,2024-02-06 11:00:00,5.7,82.0,3.0,0,1,0,1014.9,936.8924962818508
3199,48337,10,6.17,6.5,22.0,2024-02-06 11:00:00,5.7,82.0,3.0,0,1,0,1014.9,936.8924962818508
3200,48348,6,8.28,8.62,48.3,2024-02-06 14:00:00,5.6,82.0,2.0,0,1,0,1012.26,861.6709929825797
3201,48349,7,8.59,8.85,48.8,2024-02-06 14:00:00,5.6,82.0,2.0,0,1,0,1012.26,861.6709929825797
3202,48350,8,8.95,9.27,48.0,2024-02-06 14:00:00,5.6,82.0,2.0,0,1,0,1012.26,861.6709929825797
3203,48351,9,10.72,11.0,51.6,2024-02-06 14:00:00,5.6,82.0,2.0,0,1,0,1012.26,861.6709929825797
3204,48352,10,8.08,8.43,48.4,2024-02-06 14:00:00,5.6,82.0,2.0,0,1,0,1012.26,861.6709929825797
3205,48363,6,1.02,1.36,62.3,2024-02-06 17:00:00,4.7,92.0,2.0,0,1,0,1012.26,148.37179585470028
3206,48364,7,0.95,1.13,62.9,2024-02-06 17:00:00,4.7,92.0,2.0,0,1,0,1012.26,148.37179585470028
3207,48365,8,0.91,1.36,62.0,2024-02-06 17:00:00,4.7,92.0,2.0,0,1,0,1012.26,148.37179585470028
3208,48366,9,0.94,1.35,66.7,2024-02-06 17:00:00,4.7,92.0,2.0,0,1,0,1012.26,148.37179585470028
3209,48367,10,0.97,1.28,62.3,2024-02-06 17:00:00,4.7,92.0,2.0,0,1,0,1012.26,148.37179585470028
3230,48438,6,3.84,4.24,2.0,2024-02-07 08:00:00,5.2,96.0,2.0,17,-1,1,1012.52,340.04559990598403
3231,48439,7,3.63,3.88,2.0,2024-02-07 08:00:00,5.2,96.0,2.0,17,-1,1,1012.52,340.04559990598403
3232,48440,8,3.94,4.22,1.7,2024-02-07 08:00:00,5.2,96.0,2.0,17,-1,1,1012.52,340.04559990598403
3233,48441,9,4.4,4.79,1.8,2024-02-07 08:00:00,5.2,96.0,2.0,17,-1,1,1012.52,340.04559990598403
3234,48442,10,3.77,4.13,1.9,2024-02-07 08:00:00,5.2,96.0,2.0,17,-1,1,1012.52,340.04559990598403
3235,48453,6,5.69,6.1,30.4,2024-02-07 11:00:00,5.8,94.0,2.0,20,-1,1,1012.12,938.7383070428693
3236,48454,7,8.24,8.48,30.2,2024-02-07 11:00:00,5.8,94.0,2.0,20,-1,1,1012.12,938.7383070428693
3237,48455,8,9.46,9.72,29.6,2024-02-07 11:00:00,5.8,94.0,2.0,20,-1,1,1012.12,938.7383070428693
3238,48456,9,8.39,8.74,31.6,2024-02-07 11:00:00,5.8,94.0,2.0,20,-1,1,1012.12,938.7383070428693
3239,48457,10,8.97,9.25,30.2,2024-02-07 11:00:00,5.8,94.0,2.0,20,-1,1,1012.12,938.7383070428693
3240,48468,6,6.25,6.54,60.0,2024-02-07 14:00:00,6.2,93.0,1.0,19,-1,1,1009.48,863.7515445813659
3241,48469,7,6.3,6.71,60.4,2024-02-07 14:00:00,6.2,93.0,1.0,19,-1,1,1009.48,863.7515445813659
3242,48470,8,6.38,6.8,59.6,2024-02-07 14:00:00,6.2,93.0,1.0,19,-1,1,1009.48,863.7515445813659
3243,48471,9,6.73,7.07,63.3,2024-02-07 14:00:00,6.2,93.0,1.0,19,-1,1,1009.48,863.7515445813659
3244,48472,10,6.35,6.7,60.5,2024-02-07 14:00:00,6.2,93.0,1.0,19,-1,1,1009.48,863.7515445813659
3245,48483,6,1.01,1.31,78.8,2024-02-07 17:00:00,6.0,90.0,2.0,14,0,1,1010.14,151.23788673821193
3246,48484,7,0.46,0.66,79.3,2024-02-07 17:00:00,6.0,90.0,2.0,14,0,1,1010.14,151.23788673821193
3247,48485,8,0.3,0.67,78.3,2024-02-07 17:00:00,6.0,90.0,2.0,14,0,1,1010.14,151.23788673821193
3248,48486,9,0.86,1.25,82.9,2024-02-07 17:00:00,6.0,90.0,2.0,14,0,1,1010.14,151.23788673821193
3249,48487,10,0.4,0.73,79.7,2024-02-07 17:00:00,6.0,90.0,2.0,14,0,1,1010.14,151.23788673821193
3270,48558,6,2.61,2.84,1.5,2024-02-08 08:00:00,5.3,81.0,1.0,0.5,1,1,1011.46,341.8173142849028
3271,48559,7,2.62,2.88,1.6,2024-02-08 08:00:00,5.3,81.0,1.0,0.5,1,1,1011.46,341.8173142849028
3272,48560,8,2.6,2.88,1.5,2024-02-08 08:00:00,5.3,81.0,1.0,0.5,1,1,1011.46,341.8173142849028
3273,48561,9,2.87,3.23,1.5,2024-02-08 08:00:00,5.3,81.0,1.0,0.5,1,1,1011.46,341.8173142849028
3274,48562,10,2.7,2.82,1.4,2024-02-08 08:00:00,5.3,81.0,1.0,0.5,1,1,1011.46,341.8173142849028
3275,48573,6,31.92,32.37,33.9,2024-02-08 11:00:00,5.5,81.0,3.0,0.8,0,1,1012.39,940.6019427938495
3276,48574,7,31.86,32.44,34.1,2024-02-08 11:00:00,5.5,81.0,3.0,0.8,0,1,1012.39,940.6019427938495
3277,48575,8,32.05,32.49,34.1,2024-02-08 11:00:00,5.5,81.0,3.0,0.8,0,1,1012.39,940.6019427938495
3278,48576,9,33.35,33.82,35.5,2024-02-08 11:00:00,5.5,81.0,3.0,0.8,0,1,1012.39,940.6019427938495
3279,48577,10,29.55,30.03,35.3,2024-02-08 11:00:00,5.5,81.0,3.0,0.8,0,1,1012.39,940.6019427938495
3280,48588,6,38.18,38.7,117.0,2024-02-08 14:00:00,7.6,71.0,2.0,0.4,1,1,1009.88,865.799213337362
3281,48589,7,40.5,41.07,117.5,2024-02-08 14:00:00,7.6,71.0,2.0,0.4,1,1,1009.88,865.799213337362
3282,48590,8,37.3,37.82,117.1,2024-02-08 14:00:00,7.6,71.0,2.0,0.4,1,1,1009.88,865.799213337362
3283,48591,9,43.74,44.37,123.8,2024-02-08 14:00:00,7.6,71.0,2.0,0.4,1,1,1009.88,865.799213337362
3284,48592,10,31.98,32.48,119.2,2024-02-08 14:00:00,7.6,71.0,2.0,0.4,1,1,1009.88,865.799213337362
3285,48603,6,2.33,2.69,161.3,2024-02-08 17:00:00,7.3,68.0,1.0,0.4,-1,1,1009.88,154.03803047720893
3286,48604,7,2.49,2.79,162.4,2024-02-08 17:00:00,7.3,68.0,1.0,0.4,-1,1,1009.88,154.03803047720893
3287,48605,8,2.38,2.76,161.2,2024-02-08 17:00:00,7.3,68.0,1.0,0.4,-1,1,1009.88,154.03803047720893
3288,48606,9,2.55,2.79,171.7,2024-02-08 17:00:00,7.3,68.0,1.0,0.4,-1,1,1009.88,154.03803047720893
3289,48607,10,2.56,2.86,162.9,2024-02-08 17:00:00,7.3,68.0,1.0,0.4,-1,1,1009.88,154.03803047720893
3310,48678,6,8.74,9.02,3.2,2024-02-09 08:00:00,6.1,66.0,1.0,0,1,1,1014.5,343.6568174248829
3311,48679,7,9.22,9.47,3.4,2024-02-09 08:00:00,6.1,66.0,1.0,0,1,1,1014.5,343.6568174248829
3312,48680,8,9.5,9.75,3.5,2024-02-09 08:00:00,6.1,66.0,1.0,0,1,1,1014.5,343.6568174248829
3313,48681,9,9.45,9.7,3.4,2024-02-09 08:00:00,6.1,66.0,1.0,0,1,1,1014.5,343.6568174248829
3314,48682,10,9.15,9.47,3.4,2024-02-09 08:00:00,6.1,66.0,1.0,0,1,1,1014.5,343.6568174248829
3315,48693,6,73.8,74.81,130.3,2024-02-09 11:00:00,10.8,47.0,2.0,0,1,1,1014.9,942.4809124402518
3316,48694,7,74.39,75.39,133.6,2024-02-09 11:00:00,10.8,47.0,2.0,0,1,1,1014.9,942.4809124402518
3317,48695,8,74.58,75.57,133.4,2024-02-09 11:00:00,10.8,47.0,2.0,0,1,1,1014.9,942.4809124402518
3318,48696,9,88.15,89.28,158.6,2024-02-09 11:00:00,10.8,47.0,2.0,0,1,1,1014.9,942.4809124402518
