,id,device_id,gather_time,active_power,direct_power,charge_capacity,date_time
8715,27715,8,2023-09-24 21:00:12,0.0,0.0,515.8,2023-09-24 21:00:00
8716,27716,9,2023-09-24 21:00:12,0.0,0.0,666.4,2023-09-24 21:00:00
8717,27717,10,2023-09-24 21:00:12,0.0,0.0,491.0,2023-09-24 21:00:00
8718,27718,6,2023-09-24 21:10:12,0.0,0.0,519.6,2023-09-24 21:10:00
8719,27719,7,2023-09-24 21:10:12,0.0,0.0,528.3,2023-09-24 21:10:00
8720,27720,8,2023-09-24 21:10:12,0.0,0.0,515.8,2023-09-24 21:10:00
8721,27721,9,2023-09-24 21:10:12,0.0,0.0,666.4,2023-09-24 21:10:00
8722,27722,10,2023-09-24 21:10:12,0.0,0.0,491.0,2023-09-24 21:10:00
8723,27723,6,2023-09-24 21:20:12,0.0,0.0,519.6,2023-09-24 21:20:00
8724,27724,7,2023-09-24 21:20:12,0.0,0.0,528.3,2023-09-24 21:20:00
8725,27725,8,2023-09-24 21:20:12,0.0,0.0,515.8,2023-09-24 21:20:00
8726,27726,9,2023-09-24 21:20:12,0.0,0.0,666.4,2023-09-24 21:20:00
8727,27727,10,2023-09-24 21:20:12,0.0,0.0,491.0,2023-09-24 21:20:00
8728,27728,6,2023-09-24 21:30:12,0.0,0.0,519.6,2023-09-24 21:30:00
8729,27729,7,2023-09-24 21:30:12,0.0,0.0,528.3,2023-09-24 21:30:00
8730,27730,8,2023-09-24 21:30:12,0.0,0.0,515.8,2023-09-24 21:30:00
8731,27731,9,2023-09-24 21:30:12,0.0,0.0,666.4,2023-09-24 21:30:00
8732,27732,10,2023-09-24 21:30:12,0.0,0.0,491.0,2023-09-24 21:30:00
8733,27733,6,2023-09-24 21:40:12,0.0,0.0,519.6,2023-09-24 21:40:00
8734,27734,7,2023-09-24 21:40:12,0.0,0.0,528.3,2023-09-24 21:40:00
8735,27735,8,2023-09-24 21:40:12,0.0,0.0,515.8,2023-09-24 21:40:00
8736,27736,9,2023-09-24 21:40:12,0.0,0.0,666.4,2023-09-24 21:40:00
8737,27737,10,2023-09-24 21:40:12,0.0,0.0,491.0,2023-09-24 21:40:00
8738,27738,6,2023-09-24 21:50:12,0.0,0.0,519.6,2023-09-24 21:50:00
8739,27739,7,2023-09-24 21:50:12,0.0,0.0,528.3,2023-09-24 21:50:00
8740,27740,8,2023-09-24 21:50:12,0.0,0.0,515.8,2023-09-24 21:50:00
8741,27741,9,2023-09-24 21:50:12,0.0,0.0,666.4,2023-09-24 21:50:00
8742,27742,10,2023-09-24 21:50:12,0.0,0.0,491.0,2023-09-24 21:50:00
8743,27743,6,2023-09-24 22:00:12,0.0,0.0,519.6,2023-09-24 22:00:00
8744,27744,7,2023-09-24 22:00:12,0.0,0.0,528.3,2023-09-24 22:00:00
8745,27745,8,2023-09-24 22:00:12,0.0,0.0,515.8,2023-09-24 22:00:00
8746,27746,9,2023-09-24 22:00:12,0.0,0.0,666.4,2023-09-24 22:00:00
8747,27747,10,2023-09-24 22:00:12,0.0,0.0,491.0,2023-09-24 22:00:00
8748,27748,6,2023-09-24 22:10:12,0.0,0.0,519.6,2023-09-24 22:10:00
8749,27749,7,2023-09-24 22:10:12,0.0,0.0,528.3,2023-09-24 22:10:00
8750,27750,8,2023-09-24 22:10:12,0.0,0.0,515.8,2023-09-24 22:10:00
8751,27751,9,2023-09-24 22:10:12,0.0,0.0,666.4,2023-09-24 22:10:00
8752,27752,10,2023-09-24 22:10:12,0.0,0.0,491.0,2023-09-24 22:10:00
8753,27753,6,2023-09-24 22:20:12,0.0,0.0,519.6,2023-09-24 22:20:00
8754,27754,7,2023-09-24 22:20:12,0.0,0.0,528.3,2023-09-24 22:20:00
8755,27755,8,2023-09-24 22:20:12,0.0,0.0,515.8,2023-09-24 22:20:00
8756,27756,9,2023-09-24 22:20:12,0.0,0.0,666.4,2023-09-24 22:20:00
8757,27757,10,2023-09-24 22:20:12,0.0,0.0,491.0,2023-09-24 22:20:00
8758,27758,6,2023-09-24 22:30:12,0.0,0.0,519.6,2023-09-24 22:30:00
8759,27759,7,2023-09-24 22:30:12,0.0,0.0,528.3,2023-09-24 22:30:00
8760,27760,8,2023-09-24 22:30:12,0.0,0.0,515.8,2023-09-24 22:30:00
8761,27761,9,2023-09-24 22:30:12,0.0,0.0,666.4,2023-09-24 22:30:00
8762,27762,10,2023-09-24 22:30:12,0.0,0.0,491.0,2023-09-24 22:30:00
8763,27763,6,2023-09-24 22:40:12,0.0,0.0,519.6,2023-09-24 22:40:00
8764,27764,7,2023-09-24 22:40:12,0.0,0.0,528.3,2023-09-24 22:40:00
8765,27765,8,2023-09-24 22:40:12,0.0,0.0,515.8,2023-09-24 22:40:00
8766,27766,9,2023-09-24 22:40:12,0.0,0.0,666.4,2023-09-24 22:40:00
8767,27767,10,2023-09-24 22:40:12,0.0,0.0,491.0,2023-09-24 22:40:00
8768,27768,6,2023-09-24 22:50:12,0.0,0.0,519.6,2023-09-24 22:50:00
8769,27769,7,2023-09-24 22:50:12,0.0,0.0,528.3,2023-09-24 22:50:00
8770,27770,8,2023-09-24 22:50:12,0.0,0.0,515.8,2023-09-24 22:50:00
8771,27771,9,2023-09-24 22:50:12,0.0,0.0,666.4,2023-09-24 22:50:00
8772,27772,10,2023-09-24 22:50:12,0.0,0.0,491.0,2023-09-24 22:50:00
8773,27773,6,2023-09-24 23:00:12,0.0,0.0,519.6,2023-09-24 23:00:00
8774,27774,7,2023-09-24 23:00:12,0.0,0.0,528.3,2023-09-24 23:00:00
8775,27775,8,2023-09-24 23:00:12,0.0,0.0,515.8,2023-09-24 23:00:00
8776,27776,9,2023-09-24 23:00:12,0.0,0.0,666.4,2023-09-24 23:00:00
8777,27777,10,2023-09-24 23:00:12,0.0,0.0,491.0,2023-09-24 23:00:00
8778,27778,6,2023-09-24 23:10:12,0.0,0.0,519.6,2023-09-24 23:10:00
8779,27779,7,2023-09-24 23:10:12,0.0,0.0,528.3,2023-09-24 23:10:00
8780,27780,8,2023-09-24 23:10:12,0.0,0.0,515.8,2023-09-24 23:10:00
8781,27781,9,2023-09-24 23:10:12,0.0,0.0,666.4,2023-09-24 23:10:00
8782,27782,10,2023-09-24 23:10:12,0.0,0.0,491.0,2023-09-24 23:10:00
8783,27783,6,2023-09-24 23:20:12,0.0,0.0,519.6,2023-09-24 23:20:00
8784,27784,7,2023-09-24 23:20:12,0.0,0.0,528.3,2023-09-24 23:20:00
8785,27785,8,2023-09-24 23:20:12,0.0,0.0,515.8,2023-09-24 23:20:00
8786,27786,9,2023-09-24 23:20:12,0.0,0.0,666.4,2023-09-24 23:20:00
8787,27787,10,2023-09-24 23:20:12,0.0,0.0,491.0,2023-09-24 23:20:00
8788,27788,6,2023-09-24 23:30:12,0.0,0.0,519.6,2023-09-24 23:30:00
8789,27789,7,2023-09-24 23:30:12,0.0,0.0,528.3,2023-09-24 23:30:00
8790,27790,8,2023-09-24 23:30:12,0.0,0.0,515.8,2023-09-24 23:30:00
8791,27791,9,2023-09-24 23:30:12,0.0,0.0,666.4,2023-09-24 23:30:00
8792,27792,10,2023-09-24 23:30:12,0.0,0.0,491.0,2023-09-24 23:30:00
8793,27793,6,2023-09-24 23:40:12,0.0,0.0,519.6,2023-09-24 23:40:00
8794,27794,7,2023-09-24 23:40:12,0.0,0.0,528.3,2023-09-24 23:40:00
8795,27795,8,2023-09-24 23:40:12,0.0,0.0,515.8,2023-09-24 23:40:00
8796,27796,9,2023-09-24 23:40:12,0.0,0.0,666.4,2023-09-24 23:40:00
8797,27797,10,2023-09-24 23:40:12,0.0,0.0,491.0,2023-09-24 23:40:00
8798,27798,6,2023-09-24 23:50:12,0.0,0.0,519.6,2023-09-24 23:50:00
8799,27799,7,2023-09-24 23:50:12,0.0,0.0,528.3,2023-09-24 23:50:00
8800,27800,8,2023-09-24 23:50:12,0.0,0.0,515.8,2023-09-24 23:50:00
8801,27801,9,2023-09-24 23:50:12,0.0,0.0,666.4,2023-09-24 23:50:00
8802,27802,10,2023-09-24 23:50:12,0.0,0.0,491.0,2023-09-24 23:50:00
8803,27803,6,2023-09-25 00:00:13,0.0,0.0,519.6,2023-09-25 00:00:00
8804,27804,7,2023-09-25 00:00:13,0.0,0.0,528.3,2023-09-25 00:00:00
8805,27805,8,2023-09-25 00:00:13,0.0,0.0,515.8,2023-09-25 00:00:00
8806,27806,9,2023-09-25 00:00:13,0.0,0.0,666.4,2023-09-25 00:00:00
8807,27807,10,2023-09-25 00:00:13,0.0,0.0,491.0,2023-09-25 00:00:00
8808,27808,6,2023-09-25 00:10:12,0.0,0.0,0.0,2023-09-25 00:10:00
8809,27809,7,2023-09-25 00:10:12,0.0,0.0,0.0,2023-09-25 00:10:00
8810,27810,8,2023-09-25 00:10:12,0.0,0.0,0.0,2023-09-25 00:10:00
8811,27811,9,2023-09-25 00:10:12,0.0,0.0,0.0,2023-09-25 00:10:00
8812,27812,10,2023-09-25 00:10:12,0.0,0.0,0.0,2023-09-25 00:10:00
8813,27813,6,2023-09-25 00:20:12,0.0,0.0,0.0,2023-09-25 00:20:00
8814,27814,7,2023-09-25 00:20:12,0.0,0.0,0.0,2023-09-25 00:20:00
8815,27815,8,2023-09-25 00:20:12,0.0,0.0,0.0,2023-09-25 00:20:00
8816,27816,9,2023-09-25 00:20:12,0.0,0.0,0.0,2023-09-25 00:20:00
8817,27817,10,2023-09-25 00:20:12,0.0,0.0,0.0,2023-09-25 00:20:00
8818,27818,6,2023-09-25 00:30:12,0.0,0.0,0.0,2023-09-25 00:30:00
8819,27819,7,2023-09-25 00:30:12,0.0,0.0,0.0,2023-09-25 00:30:00
8820,27820,8,2023-09-25 00:30:12,0.0,0.0,0.0,2023-09-25 00:30:00
8821,27821,9,2023-09-25 00:30:12,0.0,0.0,0.0,2023-09-25 00:30:00
8822,27822,10,2023-09-25 00:30:12,0.0,0.0,0.0,2023-09-25 00:30:00
8823,27823,6,2023-09-25 00:40:12,0.0,0.0,0.0,2023-09-25 00:40:00
8824,27824,7,2023-09-25 00:40:12,0.0,0.0,0.0,2023-09-25 00:40:00
8825,27825,8,2023-09-25 00:40:12,0.0,0.0,0.0,2023-09-25 00:40:00
8826,27826,9,2023-09-25 00:40:12,0.0,0.0,0.0,2023-09-25 00:40:00
8827,27827,10,2023-09-25 00:40:12,0.0,0.0,0.0,2023-09-25 00:40:00
8828,27828,6,2023-09-25 00:50:12,0.0,0.0,0.0,2023-09-25 00:50:00
8829,27829,7,2023-09-25 00:50:12,0.0,0.0,0.0,2023-09-25 00:50:00
8830,27830,8,2023-09-25 00:50:12,0.0,0.0,0.0,2023-09-25 00:50:00
8831,27831,9,2023-09-25 00:50:12,0.0,0.0,0.0,2023-09-25 00:50:00
8832,27832,10,2023-09-25 00:50:12,0.0,0.0,0.0,2023-09-25 00:50:00
8833,27833,6,2023-09-25 01:00:12,0.0,0.0,0.0,2023-09-25 01:00:00
8834,27834,7,2023-09-25 01:00:12,0.0,0.0,0.0,2023-09-25 01:00:00
8835,27835,8,2023-09-25 01:00:12,0.0,0.0,0.0,2023-09-25 01:00:00
8836,27836,9,2023-09-25 01:00:12,0.0,0.0,0.0,2023-09-25 01:00:00
8837,27837,10,2023-09-25 01:00:12,0.0,0.0,0.0,2023-09-25 01:00:00
8838,27838,6,2023-09-25 01:10:12,0.0,0.0,0.0,2023-09-25 01:10:00
8839,27839,7,2023-09-25 01:10:12,0.0,0.0,0.0,2023-09-25 01:10:00
8840,27840,8,2023-09-25 01:10:12,0.0,0.0,0.0,2023-09-25 01:10:00
8841,27841,9,2023-09-25 01:10:12,0.0,0.0,0.0,2023-09-25 01:10:00
8842,27842,10,2023-09-25 01:10:12,0.0,0.0,0.0,2023-09-25 01:10:00
8843,27843,6,2023-09-25 01:20:12,0.0,0.0,0.0,2023-09-25 01:20:00
8844,27844,7,2023-09-25 01:20:12,0.0,0.0,0.0,2023-09-25 01:20:00
8845,27845,8,2023-09-25 01:20:12,0.0,0.0,0.0,2023-09-25 01:20:00
8846,27846,9,2023-09-25 01:20:12,0.0,0.0,0.0,2023-09-25 01:20:00
8847,27847,10,2023-09-25 01:20:12,0.0,0.0,0.0,2023-09-25 01:20:00
8848,27848,6,2023-09-25 01:30:12,0.0,0.0,0.0,2023-09-25 01:30:00
8849,27849,7,2023-09-25 01:30:12,0.0,0.0,0.0,2023-09-25 01:30:00
8850,27850,8,2023-09-25 01:30:12,0.0,0.0,0.0,2023-09-25 01:30:00
8851,27851,9,2023-09-25 01:30:12,0.0,0.0,0.0,2023-09-25 01:30:00
8852,27852,10,2023-09-25 01:30:12,0.0,0.0,0.0,2023-09-25 01:30:00
8853,27853,6,2023-09-25 01:40:12,0.0,0.0,0.0,2023-09-25 01:40:00
8854,27854,7,2023-09-25 01:40:12,0.0,0.0,0.0,2023-09-25 01:40:00
8855,27855,8,2023-09-25 01:40:12,0.0,0.0,0.0,2023-09-25 01:40:00
8856,27856,9,2023-09-25 01:40:12,0.0,0.0,0.0,2023-09-25 01:40:00
8857,27857,10,2023-09-25 01:40:12,0.0,0.0,0.0,2023-09-25 01:40:00
8858,27858,6,2023-09-25 01:50:12,0.0,0.0,0.0,2023-09-25 01:50:00
8859,27859,7,2023-09-25 01:50:12,0.0,0.0,0.0,2023-09-25 01:50:00
8860,27860,8,2023-09-25 01:50:12,0.0,0.0,0.0,2023-09-25 01:50:00
8861,27861,9,2023-09-25 01:50:12,0.0,0.0,0.0,2023-09-25 01:50:00
8862,27862,10,2023-09-25 01:50:12,0.0,0.0,0.0,2023-09-25 01:50:00
8863,27863,6,2023-09-25 02:00:12,0.0,0.0,0.0,2023-09-25 02:00:00
8864,27864,7,2023-09-25 02:00:12,0.0,0.0,0.0,2023-09-25 02:00:00
8865,27865,8,2023-09-25 02:00:12,0.0,0.0,0.0,2023-09-25 02:00:00
8866,27866,9,2023-09-25 02:00:12,0.0,0.0,0.0,2023-09-25 02:00:00
8867,27867,10,2023-09-25 02:00:12,0.0,0.0,0.0,2023-09-25 02:00:00
8868,27868,6,2023-09-25 02:10:12,0.0,0.0,0.0,2023-09-25 02:10:00
8869,27869,7,2023-09-25 02:10:12,0.0,0.0,0.0,2023-09-25 02:10:00
8870,27870,8,2023-09-25 02:10:12,0.0,0.0,0.0,2023-09-25 02:10:00
8871,27871,9,2023-09-25 02:10:12,0.0,0.0,0.0,2023-09-25 02:10:00
8872,27872,10,2023-09-25 02:10:12,0.0,0.0,0.0,2023-09-25 02:10:00
8873,27873,6,2023-09-25 02:20:12,0.0,0.0,0.0,2023-09-25 02:20:00
8874,27874,7,2023-09-25 02:20:12,0.0,0.0,0.0,2023-09-25 02:20:00
8875,27875,8,2023-09-25 02:20:12,0.0,0.0,0.0,2023-09-25 02:20:00
8876,27876,9,2023-09-25 02:20:12,0.0,0.0,0.0,2023-09-25 02:20:00
8877,27877,10,2023-09-25 02:20:12,0.0,0.0,0.0,2023-09-25 02:20:00
8878,27878,6,2023-09-25 02:30:12,0.0,0.0,0.0,2023-09-25 02:30:00
8879,27879,7,2023-09-25 02:30:12,0.0,0.0,0.0,2023-09-25 02:30:00
8880,27880,8,2023-09-25 02:30:12,0.0,0.0,0.0,2023-09-25 02:30:00
8881,27881,9,2023-09-25 02:30:12,0.0,0.0,0.0,2023-09-25 02:30:00
8882,27882,10,2023-09-25 02:30:12,0.0,0.0,0.0,2023-09-25 02:30:00
8883,27883,6,2023-09-25 02:40:12,0.0,0.0,0.0,2023-09-25 02:40:00
8884,27884,7,2023-09-25 02:40:12,0.0,0.0,0.0,2023-09-25 02:40:00
8885,27885,8,2023-09-25 02:40:12,0.0,0.0,0.0,2023-09-25 02:40:00
8886,27886,9,2023-09-25 02:40:12,0.0,0.0,0.0,2023-09-25 02:40:00
8887,27887,10,2023-09-25 02:40:12,0.0,0.0,0.0,2023-09-25 02:40:00
8888,27888,6,2023-09-25 02:50:12,0.0,0.0,0.0,2023-09-25 02:50:00
8889,27889,7,2023-09-25 02:50:12,0.0,0.0,0.0,2023-09-25 02:50:00
8890,27890,8,2023-09-25 02:50:12,0.0,0.0,0.0,2023-09-25 02:50:00
8891,27891,9,2023-09-25 02:50:12,0.0,0.0,0.0,2023-09-25 02:50:00
8892,27892,10,2023-09-25 02:50:12,0.0,0.0,0.0,2023-09-25 02:50:00
8893,27893,6,2023-09-25 03:00:12,0.0,0.0,0.0,2023-09-25 03:00:00
8894,27894,7,2023-09-25 03:00:12,0.0,0.0,0.0,2023-09-25 03:00:00
8895,27895,8,2023-09-25 03:00:12,0.0,0.0,0.0,2023-09-25 03:00:00
8896,27896,9,2023-09-25 03:00:12,0.0,0.0,0.0,2023-09-25 03:00:00
8897,27897,10,2023-09-25 03:00:12,0.0,0.0,0.0,2023-09-25 03:00:00
8898,27898,6,2023-09-25 03:10:12,0.0,0.0,0.0,2023-09-25 03:10:00
8899,27899,7,2023-09-25 03:10:12,0.0,0.0,0.0,2023-09-25 03:10:00
8900,27900,8,2023-09-25 03:10:12,0.0,0.0,0.0,2023-09-25 03:10:00
8901,27901,9,2023-09-25 03:10:12,0.0,0.0,0.0,2023-09-25 03:10:00
8902,27902,10,2023-09-25 03:10:12,0.0,0.0,0.0,2023-09-25 03:10:00
8903,27903,6,2023-09-25 03:20:12,0.0,0.0,0.0,2023-09-25 03:20:00
8904,27904,7,2023-09-25 03:20:12,0.0,0.0,0.0,2023-09-25 03:20:00
8905,27905,8,2023-09-25 03:20:12,0.0,0.0,0.0,2023-09-25 03:20:00
8906,27906,9,2023-09-25 03:20:12,0.0,0.0,0.0,2023-09-25 03:20:00
8907,27907,10,2023-09-25 03:20:12,0.0,0.0,0.0,2023-09-25 03:20:00
8908,27908,6,2023-09-25 03:30:12,0.0,0.0,0.0,2023-09-25 03:30:00
8909,27909,7,2023-09-25 03:30:12,0.0,0.0,0.0,2023-09-25 03:30:00
8910,27910,8,2023-09-25 03:30:12,0.0,0.0,0.0,2023-09-25 03:30:00
8911,27911,9,2023-09-25 03:30:12,0.0,0.0,0.0,2023-09-25 03:30:00
8912,27912,10,2023-09-25 03:30:12,0.0,0.0,0.0,2023-09-25 03:30:00
8913,27913,6,2023-09-25 03:40:12,0.0,0.0,0.0,2023-09-25 03:40:00
8914,27914,7,2023-09-25 03:40:12,0.0,0.0,0.0,2023-09-25 03:40:00
8915,27915,8,2023-09-25 03:40:12,0.0,0.0,0.0,2023-09-25 03:40:00
8916,27916,9,2023-09-25 03:40:12,0.0,0.0,0.0,2023-09-25 03:40:00
8917,27917,10,2023-09-25 03:40:12,0.0,0.0,0.0,2023-09-25 03:40:00
8918,27918,6,2023-09-25 03:50:12,0.0,0.0,0.0,2023-09-25 03:50:00
8919,27919,7,2023-09-25 03:50:12,0.0,0.0,0.0,2023-09-25 03:50:00
8920,27920,8,2023-09-25 03:50:12,0.0,0.0,0.0,2023-09-25 03:50:00
8921,27921,9,2023-09-25 03:50:12,0.0,0.0,0.0,2023-09-25 03:50:00
8922,27922,10,2023-09-25 03:50:12,0.0,0.0,0.0,2023-09-25 03:50:00
8923,27923,6,2023-09-25 04:00:12,0.0,0.0,0.0,2023-09-25 04:00:00
8924,27924,7,2023-09-25 04:00:12,0.0,0.0,0.0,2023-09-25 04:00:00
8925,27925,8,2023-09-25 04:00:12,0.0,0.0,0.0,2023-09-25 04:00:00
8926,27926,9,2023-09-25 04:00:12,0.0,0.0,0.0,2023-09-25 04:00:00
8927,27927,10,2023-09-25 04:00:12,0.0,0.0,0.0,2023-09-25 04:00:00
8928,27928,6,2023-09-25 04:10:12,0.0,0.0,0.0,2023-09-25 04:10:00
8929,27929,7,2023-09-25 04:10:12,0.0,0.0,0.0,2023-09-25 04:10:00
8930,27930,8,2023-09-25 04:10:12,0.0,0.0,0.0,2023-09-25 04:10:00
8931,27931,9,2023-09-25 04:10:12,0.0,0.0,0.0,2023-09-25 04:10:00
8932,27932,10,2023-09-25 04:10:12,0.0,0.0,0.0,2023-09-25 04:10:00
8933,27933,6,2023-09-25 04:20:12,0.0,0.0,0.0,2023-09-25 04:20:00
8934,27934,7,2023-09-25 04:20:12,0.0,0.0,0.0,2023-09-25 04:20:00
8935,27935,8,2023-09-25 04:20:12,0.0,0.0,0.0,2023-09-25 04:20:00
8936,27936,9,2023-09-25 04:20:12,0.0,0.0,0.0,2023-09-25 04:20:00
8937,27937,10,2023-09-25 04:20:12,0.0,0.0,0.0,2023-09-25 04:20:00
8938,27938,6,2023-09-25 04:30:12,0.0,0.0,0.0,2023-09-25 04:30:00
8939,27939,7,2023-09-25 04:30:12,0.0,0.0,0.0,2023-09-25 04:30:00
8940,27940,8,2023-09-25 04:30:12,0.0,0.0,0.0,2023-09-25 04:30:00
8941,27941,9,2023-09-25 04:30:12,0.0,0.0,0.0,2023-09-25 04:30:00
8942,27942,10,2023-09-25 04:30:12,0.0,0.0,0.0,2023-09-25 04:30:00
8943,27943,6,2023-09-25 04:40:12,0.0,0.0,0.0,2023-09-25 04:40:00
8944,27944,7,2023-09-25 04:40:12,0.0,0.0,0.0,2023-09-25 04:40:00
8945,27945,8,2023-09-25 04:40:12,0.0,0.0,0.0,2023-09-25 04:40:00
8946,27946,9,2023-09-25 04:40:12,0.0,0.0,0.0,2023-09-25 04:40:00
8947,27947,10,2023-09-25 04:40:12,0.0,0.0,0.0,2023-09-25 04:40:00
8948,27948,6,2023-09-25 04:50:12,0.0,0.0,0.0,2023-09-25 04:50:00
8949,27949,7,2023-09-25 04:50:12,0.0,0.0,0.0,2023-09-25 04:50:00
8950,27950,8,2023-09-25 04:50:12,0.0,0.0,0.0,2023-09-25 04:50:00
8951,27951,9,2023-09-25 04:50:12,0.0,0.0,0.0,2023-09-25 04:50:00
8952,27952,10,2023-09-25 04:50:12,0.0,0.0,0.0,2023-09-25 04:50:00
8953,27953,6,2023-09-25 05:00:12,0.0,0.0,0.0,2023-09-25 05:00:00
8954,27954,7,2023-09-25 05:00:12,0.0,0.0,0.0,2023-09-25 05:00:00
8955,27955,8,2023-09-25 05:00:12,0.0,0.0,0.0,2023-09-25 05:00:00
8956,27956,9,2023-09-25 05:00:12,0.0,0.0,0.0,2023-09-25 05:00:00
8957,27957,10,2023-09-25 05:00:12,0.0,0.0,0.0,2023-09-25 05:00:00
8958,27958,6,2023-09-25 05:10:12,0.0,0.0,0.0,2023-09-25 05:10:00
8959,27959,7,2023-09-25 05:10:12,0.0,0.0,0.0,2023-09-25 05:10:00
8960,27960,8,2023-09-25 05:10:12,0.0,0.0,0.0,2023-09-25 05:10:00
8961,27961,9,2023-09-25 05:10:12,0.0,0.0,0.0,2023-09-25 05:10:00
8962,27962,10,2023-09-25 05:10:12,0.0,0.0,0.0,2023-09-25 05:10:00
8963,27963,6,2023-09-25 05:20:12,0.0,0.0,0.0,2023-09-25 05:20:00
8964,27964,7,2023-09-25 05:20:12,0.0,0.0,0.0,2023-09-25 05:20:00
8965,27965,8,2023-09-25 05:20:12,0.0,0.0,0.0,2023-09-25 05:20:00
8966,27966,9,2023-09-25 05:20:12,0.0,0.0,0.0,2023-09-25 05:20:00
8967,27967,10,2023-09-25 05:20:12,0.0,0.0,0.0,2023-09-25 05:20:00
8968,27968,6,2023-09-25 05:30:12,0.0,0.0,0.0,2023-09-25 05:30:00
8969,27969,7,2023-09-25 05:30:12,0.0,0.0,0.0,2023-09-25 05:30:00
8970,27970,8,2023-09-25 05:30:12,0.0,0.0,0.0,2023-09-25 05:30:00
8971,27971,9,2023-09-25 05:30:12,0.0,0.0,0.0,2023-09-25 05:30:00
8972,27972,10,2023-09-25 05:30:12,0.0,0.0,0.0,2023-09-25 05:30:00
8973,27973,6,2023-09-25 05:40:12,0.0,0.0,0.0,2023-09-25 05:40:00
8974,27974,7,2023-09-25 05:40:12,0.0,0.0,0.0,2023-09-25 05:40:00
8975,27975,8,2023-09-25 05:40:12,0.0,0.0,0.0,2023-09-25 05:40:00
8976,27976,9,2023-09-25 05:40:12,0.0,0.0,0.0,2023-09-25 05:40:00
8977,27977,10,2023-09-25 05:40:12,0.0,0.0,0.0,2023-09-25 05:40:00
8978,27978,6,2023-09-25 05:50:12,0.0,0.0,0.0,2023-09-25 05:50:00
8979,27979,7,2023-09-25 05:50:12,0.0,0.0,0.0,2023-09-25 05:50:00
8980,27980,8,2023-09-25 05:50:12,0.02,0.23,0.0,2023-09-25 05:50:00
8981,27981,9,2023-09-25 05:50:12,0.0,0.0,0.0,2023-09-25 05:50:00
8982,27982,10,2023-09-25 05:50:12,0.0,0.0,0.0,2023-09-25 05:50:00
8983,27983,6,2023-09-25 06:00:12,0.43,0.58,0.0,2023-09-25 06:00:00
8984,27984,7,2023-09-25 06:00:12,0.23,0.53,0.0,2023-09-25 06:00:00
8985,27985,8,2023-09-25 06:00:12,0.33,0.44,0.0,2023-09-25 06:00:00
8986,27986,9,2023-09-25 06:00:12,0.26,0.55,0.0,2023-09-25 06:00:00
8987,27987,10,2023-09-25 06:00:12,0.31,0.54,0.0,2023-09-25 06:00:00
8988,27988,6,2023-09-25 06:10:12,1.15,1.43,0.1,2023-09-25 06:10:00
8989,27989,7,2023-09-25 06:10:12,0.92,1.21,0.1,2023-09-25 06:10:00
8990,27990,8,2023-09-25 06:10:12,0.97,1.48,0.1,2023-09-25 06:10:00
8991,27991,9,2023-09-25 06:10:12,1.23,1.44,0.1,2023-09-25 06:10:00
8992,27992,10,2023-09-25 06:10:12,0.82,1.19,0.1,2023-09-25 06:10:00
8993,27993,6,2023-09-25 06:20:12,1.84,2.16,0.3,2023-09-25 06:20:00
8994,27994,7,2023-09-25 06:20:12,1.79,2.23,0.3,2023-09-25 06:20:00
8995,27995,8,2023-09-25 06:20:12,1.57,1.94,0.2,2023-09-25 06:20:00
8996,27996,9,2023-09-25 06:20:12,2.23,2.73,0.4,2023-09-25 06:20:00
8997,27997,10,2023-09-25 06:20:12,1.48,1.89,0.3,2023-09-25 06:20:00
8998,27998,6,2023-09-25 06:30:12,2.84,3.29,0.7,2023-09-25 06:30:00
8999,27999,7,2023-09-25 06:30:12,2.7,3.0,0.7,2023-09-25 06:30:00
9000,28000,8,2023-09-25 06:30:12,2.54,2.75,0.6,2023-09-25 06:30:00
9001,28001,9,2023-09-25 06:30:12,3.53,4.02,0.8,2023-09-25 06:30:00
9002,28002,10,2023-09-25 06:30:12,2.31,2.63,0.6,2023-09-25 06:30:00
9003,28003,6,2023-09-25 06:40:12,6.14,6.52,1.5,2023-09-25 06:40:00
9004,28004,7,2023-09-25 06:40:12,5.7,6.19,1.3,2023-09-25 06:40:00
9005,28005,8,2023-09-25 06:40:12,6.28,6.67,1.2,2023-09-25 06:40:00
9006,28006,9,2023-09-25 06:40:12,8.33,8.63,1.7,2023-09-25 06:40:00
9007,28007,10,2023-09-25 06:40:12,4.08,4.24,1.1,2023-09-25 06:40:00
9008,28008,6,2023-09-25 06:50:12,7.64,7.99,2.2,2023-09-25 06:50:00
9009,28009,7,2023-09-25 06:50:12,7.34,7.81,2.4,2023-09-25 06:50:00
9010,28010,8,2023-09-25 06:50:12,9.0,9.32,2.5,2023-09-25 06:50:00
9011,28011,9,2023-09-25 06:50:12,17.67,17.99,4.5,2023-09-25 06:50:00
9012,28012,10,2023-09-25 06:50:12,5.75,6.25,1.9,2023-09-25 06:50:00
9013,28013,6,2023-09-25 07:00:12,11.92,12.15,4.5,2023-09-25 07:00:00
9014,28014,7,2023-09-25 07:00:12,11.5,11.87,4.0,2023-09-25 07:00:00
9015,28015,8,2023-09-25 07:00:12,13.87,14.15,4.4,2023-09-25 07:00:00
9016,28016,9,2023-09-25 07:00:12,23.21,23.56,7.9,2023-09-25 07:00:00
9017,28017,10,2023-09-25 07:00:12,8.87,9.24,3.1,2023-09-25 07:00:00
