,id,device_id,active_power,direct_power,charge_capacity,date_time,T,Po,U,DD,Ff,WW,VV,Td,RRR
2744,46972,10,0.0,0.0,0.0,2024-01-26 02:00:00,5.0,770.8,55.0,从西北偏北方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,13.0,-3.5,无降水
2745,46983,6,0.0,0.0,0.0,2024-01-26 05:00:00,2.4,770.5,75.0,从西南偏西方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2746,46984,7,0.0,0.0,0.0,2024-01-26 05:00:00,2.4,770.5,75.0,从西南偏西方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2747,46985,8,0.0,0.0,0.0,2024-01-26 05:00:00,2.4,770.5,75.0,从西南偏西方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2748,46986,9,0.0,0.0,0.0,2024-01-26 05:00:00,2.4,770.5,75.0,从西南偏西方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2749,46987,10,0.0,0.0,0.0,2024-01-26 05:00:00,2.4,770.5,75.0,从西南偏西方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2750,46998,6,8.49,8.76,3.8,2024-01-26 08:00:00,3.8,771.4,68.0,从西南偏西方向吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2751,46999,7,8.6,8.92,3.8,2024-01-26 08:00:00,3.8,771.4,68.0,从西南偏西方向吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2752,47000,8,8.24,8.57,3.7,2024-01-26 08:00:00,3.8,771.4,68.0,从西南偏西方向吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2753,47001,9,11.22,11.55,4.8,2024-01-26 08:00:00,3.8,771.4,68.0,从西南偏西方向吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2754,47002,10,8.19,8.46,3.7,2024-01-26 08:00:00,3.8,771.4,68.0,从西南偏西方向吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2755,47013,6,22.92,23.31,75.7,2024-01-26 11:00:00,7.6,771.4,52.0,从西南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2756,47014,7,23.4,23.79,76.8,2024-01-26 11:00:00,7.6,771.4,52.0,从西南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2757,47015,8,66.15,67.19,77.7,2024-01-26 11:00:00,7.6,771.4,52.0,从西南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2758,47016,9,95.69,97.08,108.9,2024-01-26 11:00:00,7.6,771.4,52.0,从西南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2759,47017,10,57.57,58.47,71.9,2024-01-26 11:00:00,7.6,771.4,52.0,从西南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,9.0,-1.6,无降水
2760,47028,6,24.79,25.17,156.2,2024-01-26 14:00:00,9.4,768.5,46.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2761,47029,7,24.95,25.36,158.1,2024-01-26 14:00:00,9.4,768.5,46.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2762,47030,8,24.49,24.9,154.9,2024-01-26 14:00:00,9.4,768.5,46.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2763,47031,9,30.44,30.94,213.2,2024-01-26 14:00:00,9.4,768.5,46.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2764,47032,10,25.2,25.58,148.2,2024-01-26 14:00:00,9.4,768.5,46.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.6,无降水
2765,47043,6,2.22,2.57,188.3,2024-01-26 17:00:00,7.7,769.0,51.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.8,无降水
2766,47044,7,2.24,2.54,190.2,2024-01-26 17:00:00,7.7,769.0,51.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.8,无降水
2767,47045,8,2.19,2.7,186.7,2024-01-26 17:00:00,7.7,769.0,51.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.8,无降水
2768,47046,9,2.92,3.25,252.2,2024-01-26 17:00:00,7.7,769.0,51.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.8,无降水
2769,47047,10,2.34,2.7,181.2,2024-01-26 17:00:00,7.7,769.0,51.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.8,无降水
2770,47058,6,0.0,0.0,188.8,2024-01-26 20:00:00,7.2,770.1,56.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.2,无降水
2771,47059,7,0.0,0.0,190.7,2024-01-26 20:00:00,7.2,770.1,56.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.2,无降水
2772,47060,8,0.0,0.0,187.2,2024-01-26 20:00:00,7.2,770.1,56.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.2,无降水
2773,47061,9,0.0,0.0,252.9,2024-01-26 20:00:00,7.2,770.1,56.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.2,无降水
2774,47062,10,0.0,0.0,181.7,2024-01-26 20:00:00,7.2,770.1,56.0,从东方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-1.2,无降水
2775,47073,6,0.0,0.0,188.8,2024-01-26 23:00:00,7.0,770.0,59.0,从北方吹来的风,0.0,霾 ,7.0,-0.5,无降水
2776,47074,7,0.0,0.0,190.7,2024-01-26 23:00:00,7.0,770.0,59.0,从北方吹来的风,0.0,霾 ,7.0,-0.5,无降水
2777,47075,8,0.0,0.0,187.2,2024-01-26 23:00:00,7.0,770.0,59.0,从北方吹来的风,0.0,霾 ,7.0,-0.5,无降水
2778,47076,9,0.0,0.0,252.9,2024-01-26 23:00:00,7.0,770.0,59.0,从北方吹来的风,0.0,霾 ,7.0,-0.5,无降水
2779,47077,10,0.0,0.0,181.7,2024-01-26 23:00:00,7.0,770.0,59.0,从北方吹来的风,0.0,霾 ,7.0,-0.5,无降水
2780,47088,6,0.0,0.0,0.0,2024-01-27 02:00:00,6.7,769.3,61.0,从北方吹来的风,0.0,霾 ,6.0,-0.3,无降水
2781,47089,7,0.0,0.0,0.0,2024-01-27 02:00:00,6.7,769.3,61.0,从北方吹来的风,0.0,霾 ,6.0,-0.3,无降水
2782,47090,8,0.0,0.0,0.0,2024-01-27 02:00:00,6.7,769.3,61.0,从北方吹来的风,0.0,霾 ,6.0,-0.3,无降水
2783,47091,9,0.0,0.0,0.0,2024-01-27 02:00:00,6.7,769.3,61.0,从北方吹来的风,0.0,霾 ,6.0,-0.3,无降水
2784,47092,10,0.0,0.0,0.0,2024-01-27 02:00:00,6.7,769.3,61.0,从北方吹来的风,0.0,霾 ,6.0,-0.3,无降水
2785,47103,6,0.0,0.0,0.0,2024-01-27 05:00:00,6.5,769.1,61.0,从北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2786,47104,7,0.0,0.0,0.0,2024-01-27 05:00:00,6.5,769.1,61.0,从北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2787,47105,8,0.0,0.0,0.0,2024-01-27 05:00:00,6.5,769.1,61.0,从北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2788,47106,9,0.0,0.0,0.0,2024-01-27 05:00:00,6.5,769.1,61.0,从北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2789,47107,10,0.0,0.0,0.0,2024-01-27 05:00:00,6.5,769.1,61.0,从北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2790,47118,6,5.05,5.45,2.0,2024-01-27 08:00:00,6.0,770.2,65.0,从东方吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,3.1,-0.1,0.2
2791,47119,7,4.57,4.94,1.8,2024-01-27 08:00:00,6.0,770.2,65.0,从东方吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,3.1,-0.1,0.2
2792,47120,8,5.03,5.48,2.0,2024-01-27 08:00:00,6.0,770.2,65.0,从东方吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,3.1,-0.1,0.2
2793,47121,9,5.22,5.58,2.2,2024-01-27 08:00:00,6.0,770.2,65.0,从东方吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,3.1,-0.1,0.2
2794,47122,10,4.26,4.59,1.9,2024-01-27 08:00:00,6.0,770.2,65.0,从东方吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,3.1,-0.1,0.2
2795,47133,6,32.94,33.39,59.9,2024-01-27 11:00:00,8.8,769.9,54.0,从东北方吹来的风,1.0,霾 ,4.6,-0.2,0.3
2796,47134,7,33.13,33.59,60.3,2024-01-27 11:00:00,8.8,769.9,54.0,从东北方吹来的风,1.0,霾 ,4.6,-0.2,0.3
2797,47135,8,30.33,30.8,60.5,2024-01-27 11:00:00,8.8,769.9,54.0,从东北方吹来的风,1.0,霾 ,4.6,-0.2,0.3
2798,47136,9,40.17,40.7,74.2,2024-01-27 11:00:00,8.8,769.9,54.0,从东北方吹来的风,1.0,霾 ,4.6,-0.2,0.3
2799,47137,10,32.33,32.77,60.2,2024-01-27 11:00:00,8.8,769.9,54.0,从东北方吹来的风,1.0,霾 ,4.6,-0.2,0.3
2800,47148,6,28.69,29.09,180.6,2024-01-27 14:00:00,11.0,767.5,48.0,从东南偏南方向吹来的风,1.0,霾 ,4.9,0.4,0.3
2801,47149,7,30.05,30.47,181.2,2024-01-27 14:00:00,11.0,767.5,48.0,从东南偏南方向吹来的风,1.0,霾 ,4.9,0.4,0.3
2802,47150,8,33.01,33.63,176.7,2024-01-27 14:00:00,11.0,767.5,48.0,从东南偏南方向吹来的风,1.0,霾 ,4.9,0.4,0.3
2803,47151,9,45.96,47.17,223.7,2024-01-27 14:00:00,11.0,767.5,48.0,从东南偏南方向吹来的风,1.0,霾 ,4.9,0.4,0.3
2804,47152,10,27.95,28.35,178.2,2024-01-27 14:00:00,11.0,767.5,48.0,从东南偏南方向吹来的风,1.0,霾 ,4.9,0.4,0.3
2805,47163,6,3.88,4.26,231.3,2024-01-27 17:00:00,8.7,767.8,51.0,从东方吹来的风,2.0,霾 ,6.0,-0.9,0.3
2806,47164,7,3.57,3.92,232.4,2024-01-27 17:00:00,8.7,767.8,51.0,从东方吹来的风,2.0,霾 ,6.0,-0.9,0.3
2807,47165,8,3.84,4.27,226.3,2024-01-27 17:00:00,8.7,767.8,51.0,从东方吹来的风,2.0,霾 ,6.0,-0.9,0.3
2808,47166,9,4.75,5.35,289.6,2024-01-27 17:00:00,8.7,767.8,51.0,从东方吹来的风,2.0,霾 ,6.0,-0.9,0.3
2809,47167,10,4.11,4.55,229.8,2024-01-27 17:00:00,8.7,767.8,51.0,从东方吹来的风,2.0,霾 ,6.0,-0.9,0.3
2810,47178,6,0.0,0.0,232.0,2024-01-27 20:00:00,7.8,769.1,59.0,从东方吹来的风,2.0,霾 ,5.0,0.3,
2811,47179,7,0.0,0.0,233.2,2024-01-27 20:00:00,7.8,769.1,59.0,从东方吹来的风,2.0,霾 ,5.0,0.3,
2812,47180,8,0.0,0.0,226.9,2024-01-27 20:00:00,7.8,769.1,59.0,从东方吹来的风,2.0,霾 ,5.0,0.3,
2813,47181,9,0.0,0.0,290.5,2024-01-27 20:00:00,7.8,769.1,59.0,从东方吹来的风,2.0,霾 ,5.0,0.3,
2814,47182,10,0.0,0.0,230.5,2024-01-27 20:00:00,7.8,769.1,59.0,从东方吹来的风,2.0,霾 ,5.0,0.3,
2815,47193,6,0.0,0.0,232.0,2024-01-27 23:00:00,7.4,769.8,61.0,从东方吹来的风,1.0,霾 ,5.0,0.4,无降水
2816,47194,7,0.0,0.0,233.2,2024-01-27 23:00:00,7.4,769.8,61.0,从东方吹来的风,1.0,霾 ,5.0,0.4,无降水
2817,47195,8,0.0,0.0,226.9,2024-01-27 23:00:00,7.4,769.8,61.0,从东方吹来的风,1.0,霾 ,5.0,0.4,无降水
2818,47196,9,0.0,0.0,290.5,2024-01-27 23:00:00,7.4,769.8,61.0,从东方吹来的风,1.0,霾 ,5.0,0.4,无降水
2819,47197,10,0.0,0.0,230.5,2024-01-27 23:00:00,7.4,769.8,61.0,从东方吹来的风,1.0,霾 ,5.0,0.4,无降水
2820,47208,6,0.0,0.0,0.0,2024-01-28 02:00:00,5.8,769.6,72.0,从东北偏北方向吹来的风,1.0,霾 ,4.1,1.0,无降水
2821,47209,7,0.0,0.0,0.0,2024-01-28 02:00:00,5.8,769.6,72.0,从东北偏北方向吹来的风,1.0,霾 ,4.1,1.0,无降水
2822,47210,8,0.0,0.0,0.0,2024-01-28 02:00:00,5.8,769.6,72.0,从东北偏北方向吹来的风,1.0,霾 ,4.1,1.0,无降水
2823,47211,9,0.0,0.0,0.0,2024-01-28 02:00:00,5.8,769.6,72.0,从东北偏北方向吹来的风,1.0,霾 ,4.1,1.0,无降水
2824,47212,10,0.0,0.0,0.0,2024-01-28 02:00:00,5.8,769.6,72.0,从东北偏北方向吹来的风,1.0,霾 ,4.1,1.0,无降水
2825,47223,6,0.0,0.0,0.0,2024-01-28 05:00:00,5.7,769.3,79.0,从西方吹来的风,1.0,霾 ,2.9,2.3,无降水
2826,47224,7,0.0,0.0,0.0,2024-01-28 05:00:00,5.7,769.3,79.0,从西方吹来的风,1.0,霾 ,2.9,2.3,无降水
2827,47225,8,0.0,0.0,0.0,2024-01-28 05:00:00,5.7,769.3,79.0,从西方吹来的风,1.0,霾 ,2.9,2.3,无降水
2828,47226,9,0.0,0.0,0.0,2024-01-28 05:00:00,5.7,769.3,79.0,从西方吹来的风,1.0,霾 ,2.9,2.3,无降水
2829,47227,10,0.0,0.0,0.0,2024-01-28 05:00:00,5.7,769.3,79.0,从西方吹来的风,1.0,霾 ,2.9,2.3,无降水
2830,47238,6,9.91,10.2,4.1,2024-01-28 08:00:00,7.0,770.6,63.0,从北方吹来的风,2.0,霾 ,5.0,0.4,无降水
2831,47239,7,9.43,9.72,4.1,2024-01-28 08:00:00,7.0,770.6,63.0,从北方吹来的风,2.0,霾 ,5.0,0.4,无降水
2832,47240,8,15.53,15.85,4.7,2024-01-28 08:00:00,7.0,770.6,63.0,从北方吹来的风,2.0,霾 ,5.0,0.4,无降水
2833,47241,9,16.45,16.76,6.2,2024-01-28 08:00:00,7.0,770.6,63.0,从北方吹来的风,2.0,霾 ,5.0,0.4,无降水
2834,47242,10,9.68,9.97,3.9,2024-01-28 08:00:00,7.0,770.6,63.0,从北方吹来的风,2.0,霾 ,5.0,0.4,无降水
2835,47253,6,58.7,59.46,115.2,2024-01-28 11:00:00,11.7,771.0,32.0,从北方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-4.4,无降水
2836,47254,7,58.89,59.65,116.3,2024-01-28 11:00:00,11.7,771.0,32.0,从北方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-4.4,无降水
2837,47255,8,58.06,58.81,117.2,2024-01-28 11:00:00,11.7,771.0,32.0,从北方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-4.4,无降水
2838,47256,9,84.2,85.47,171.0,2024-01-28 11:00:00,11.7,771.0,32.0,从北方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-4.4,无降水
2839,47257,10,51.4,52.18,97.8,2024-01-28 11:00:00,11.7,771.0,32.0,从北方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,8.0,-4.4,无降水
2840,47268,6,50.16,50.82,293.4,2024-01-28 14:00:00,11.7,769.1,36.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,8.0,-2.9,无降水
2841,47269,7,39.7,42.53,295.2,2024-01-28 14:00:00,11.7,769.1,36.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,8.0,-2.9,无降水
2842,47270,8,38.25,38.79,289.8,2024-01-28 14:00:00,11.7,769.1,36.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,8.0,-2.9,无降水
2843,47271,9,77.65,78.92,414.6,2024-01-28 14:00:00,11.7,769.1,36.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,8.0,-2.9,无降水
2844,47272,10,44.98,45.59,261.4,2024-01-28 14:00:00,11.7,769.1,36.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,8.0,-2.9,无降水
2845,47283,6,4.68,5.29,378.8,2024-01-28 17:00:00,9.2,769.3,53.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,7.0,-0.1,无降水
2846,47284,7,4.82,5.03,381.5,2024-01-28 17:00:00,9.2,769.3,53.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,7.0,-0.1,无降水
2847,47285,8,3.93,4.23,363.3,2024-01-28 17:00:00,9.2,769.3,53.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,7.0,-0.1,无降水
2848,47286,9,5.81,6.27,521.5,2024-01-28 17:00:00,9.2,769.3,53.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,7.0,-0.1,无降水
2849,47287,10,5.26,5.57,347.6,2024-01-28 17:00:00,9.2,769.3,53.0,从东方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,7.0,-0.1,无降水
2850,47298,6,0.0,0.0,380.0,2024-01-28 20:00:00,8.2,770.8,55.0,从东北偏东方向吹来的风,2.0,霾 ,5.0,-0.5,无降水
2851,47299,7,0.0,0.0,382.8,2024-01-28 20:00:00,8.2,770.8,55.0,从东北偏东方向吹来的风,2.0,霾 ,5.0,-0.5,无降水
2852,47300,8,0.0,0.0,364.3,2024-01-28 20:00:00,8.2,770.8,55.0,从东北偏东方向吹来的风,2.0,霾 ,5.0,-0.5,无降水
2853,47301,9,0.0,0.0,523.1,2024-01-28 20:00:00,8.2,770.8,55.0,从东北偏东方向吹来的风,2.0,霾 ,5.0,-0.5,无降水
2854,47302,10,0.0,0.0,349.1,2024-01-28 20:00:00,8.2,770.8,55.0,从东北偏东方向吹来的风,2.0,霾 ,5.0,-0.5,无降水
2855,47313,6,0.0,0.0,380.0,2024-01-28 23:00:00,8.0,771.1,59.0,从北方吹来的风,1.0,霾 ,4.5,0.5,无降水
2856,47314,7,0.0,0.0,382.8,2024-01-28 23:00:00,8.0,771.1,59.0,从北方吹来的风,1.0,霾 ,4.5,0.5,无降水
2857,47315,8,0.0,0.0,364.3,2024-01-28 23:00:00,8.0,771.1,59.0,从北方吹来的风,1.0,霾 ,4.5,0.5,无降水
2858,47316,9,0.0,0.0,523.1,2024-01-28 23:00:00,8.0,771.1,59.0,从北方吹来的风,1.0,霾 ,4.5,0.5,无降水
2859,47317,10,0.0,0.0,349.1,2024-01-28 23:00:00,8.0,771.1,59.0,从北方吹来的风,1.0,霾 ,4.5,0.5,无降水
2860,47328,6,0.0,0.0,0.0,2024-01-29 02:00:00,8.0,769.9,55.0,从西北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2861,47329,7,0.0,0.0,0.0,2024-01-29 02:00:00,8.0,769.9,55.0,从西北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2862,47330,8,0.0,0.0,0.0,2024-01-29 02:00:00,8.0,769.9,55.0,从西北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2863,47331,9,0.0,0.0,0.0,2024-01-29 02:00:00,8.0,769.9,55.0,从西北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2864,47332,10,0.0,0.0,0.0,2024-01-29 02:00:00,8.0,769.9,55.0,从西北方吹来的风,1.0,霾 ,5.0,-0.5,无降水
2865,47343,6,0.0,0.0,0.0,2024-01-29 05:00:00,7.8,768.7,62.0,从西方吹来的风,1.0,霾 ,4.6,0.8,无降水
2866,47344,7,0.0,0.0,0.0,2024-01-29 05:00:00,7.8,768.7,62.0,从西方吹来的风,1.0,霾 ,4.6,0.8,无降水
2867,47345,8,0.0,0.0,0.0,2024-01-29 05:00:00,7.8,768.7,62.0,从西方吹来的风,1.0,霾 ,4.6,0.8,无降水
2868,47346,9,0.0,0.0,0.0,2024-01-29 05:00:00,7.8,768.7,62.0,从西方吹来的风,1.0,霾 ,4.6,0.8,无降水
2869,47347,10,0.0,0.0,0.0,2024-01-29 05:00:00,7.8,768.7,62.0,从西方吹来的风,1.0,霾 ,4.6,0.8,无降水
2870,47358,6,2.52,2.84,1.2,2024-01-29 08:00:00,8.0,769.3,60.0,从西方吹来的风,2.0,霾 ,4.4,0.7,无降水
2871,47359,7,2.44,2.73,1.2,2024-01-29 08:00:00,8.0,769.3,60.0,从西方吹来的风,2.0,霾 ,4.4,0.7,无降水
2872,47360,8,2.49,2.82,1.3,2024-01-29 08:00:00,8.0,769.3,60.0,从西方吹来的风,2.0,霾 ,4.4,0.7,无降水
2873,47361,9,3.11,3.38,1.6,2024-01-29 08:00:00,8.0,769.3,60.0,从西方吹来的风,2.0,霾 ,4.4,0.7,无降水
2874,47362,10,2.61,2.95,1.3,2024-01-29 08:00:00,8.0,769.3,60.0,从西方吹来的风,2.0,霾 ,4.4,0.7,无降水
2875,47373,6,12.3,12.56,21.0,2024-01-29 11:00:00,10.1,768.8,56.0,从西北方吹来的风,1.0,霾 ,4.9,1.7,无降水
2876,47374,7,12.93,13.22,21.8,2024-01-29 11:00:00,10.1,768.8,56.0,从西北方吹来的风,1.0,霾 ,4.9,1.7,无降水
2877,47375,8,12.28,12.55,20.9,2024-01-29 11:00:00,10.1,768.8,56.0,从西北方吹来的风,1.0,霾 ,4.9,1.7,无降水
2878,47376,9,14.82,15.2,25.8,2024-01-29 11:00:00,10.1,768.8,56.0,从西北方吹来的风,1.0,霾 ,4.9,1.7,无降水
2879,47377,10,12.19,12.5,21.4,2024-01-29 11:00:00,10.1,768.8,56.0,从西北方吹来的风,1.0,霾 ,4.9,1.7,无降水
2880,47388,6,11.8,12.12,42.0,2024-01-29 14:00:00,8.1,767.2,82.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,2.0,5.2,0.2
2881,47389,7,10.85,11.1,42.4,2024-01-29 14:00:00,8.1,767.2,82.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,2.0,5.2,0.2
2882,47390,8,8.98,9.33,41.7,2024-01-29 14:00:00,8.1,767.2,82.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,2.0,5.2,0.2
2883,47391,9,12.2,12.47,51.5,2024-01-29 14:00:00,8.1,767.2,82.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,2.0,5.2,0.2
2884,47392,10,10.91,11.21,42.8,2024-01-29 14:00:00,8.1,767.2,82.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,2.0,5.2,0.2
2885,47403,6,0.69,1.15,57.8,2024-01-29 17:00:00,8.0,766.7,89.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,1.5,6.3,0.3
2886,47404,7,0.78,1.16,58.1,2024-01-29 17:00:00,8.0,766.7,89.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,1.5,6.3,0.3
2887,47405,8,0.75,1.23,56.7,2024-01-29 17:00:00,8.0,766.7,89.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,1.5,6.3,0.3
2888,47406,9,1.03,1.31,69.9,2024-01-29 17:00:00,8.0,766.7,89.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,1.5,6.3,0.3
2889,47407,10,0.72,1.17,58.6,2024-01-29 17:00:00,8.0,766.7,89.0,从西方吹来的风,1.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,1.5,6.3,0.3
2890,47418,6,0.0,0.0,58.0,2024-01-29 20:00:00,7.9,767.4,94.0,从西南偏西方向吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,0.8,7.0,0.3
2891,47419,7,0.0,0.0,58.2,2024-01-29 20:00:00,7.9,767.4,94.0,从西南偏西方向吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,0.8,7.0,0.3
2892,47420,8,0.0,0.0,56.8,2024-01-29 20:00:00,7.9,767.4,94.0,从西南偏西方向吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,0.8,7.0,0.3
2893,47421,9,0.0,0.0,70.2,2024-01-29 20:00:00,7.9,767.4,94.0,从西南偏西方向吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,0.8,7.0,0.3
2894,47422,10,0.0,0.0,58.8,2024-01-29 20:00:00,7.9,767.4,94.0,从西南偏西方向吹来的风,2.0,间歇性雨，不冻，在观测时较弱 ,0.8,7.0,0.3
2895,47433,6,0.0,0.0,58.0,2024-01-29 23:00:00,7.9,766.7,97.0,从西方吹来的风,2.0,间歇性毛毛雨，不冻，在观测时为强度 ,0.3,7.5,3
2896,47434,7,0.0,0.0,58.2,2024-01-29 23:00:00,7.9,766.7,97.0,从西方吹来的风,2.0,间歇性毛毛雨，不冻，在观测时为强度 ,0.3,7.5,3
2897,47435,8,0.0,0.0,56.8,2024-01-29 23:00:00,7.9,766.7,97.0,从西方吹来的风,2.0,间歇性毛毛雨，不冻，在观测时为强度 ,0.3,7.5,3
2898,47436,9,0.0,0.0,70.2,2024-01-29 23:00:00,7.9,766.7,97.0,从西方吹来的风,2.0,间歇性毛毛雨，不冻，在观测时为强度 ,0.3,7.5,3
2899,47437,10,0.0,0.0,58.8,2024-01-29 23:00:00,7.9,766.7,97.0,从西方吹来的风,2.0,间歇性毛毛雨，不冻，在观测时为强度 ,0.3,7.5,3
2900,47448,6,0.0,0.0,0.0,2024-01-30 02:00:00,8.1,765.4,98.0,从西方吹来的风,3.0,间歇性雨，不冻，在观测时较弱 ,1.0,7.8,6
2901,47449,7,0.0,0.0,0.0,2024-01-30 02:00:00,8.1,765.4,98.0,从西方吹来的风,3.0,间歇性雨，不冻，在观测时较弱 ,1.0,7.8,6
2902,47450,8,0.0,0.0,0.0,2024-01-30 02:00:00,8.1,765.4,98.0,从西方吹来的风,3.0,间歇性雨，不冻，在观测时较弱 ,1.0,7.8,6
2903,47451,9,0.0,0.0,0.0,2024-01-30 02:00:00,8.1,765.4,98.0,从西方吹来的风,3.0,间歇性雨，不冻，在观测时较弱 ,1.0,7.8,6
2904,47452,10,0.0,0.0,0.0,2024-01-30 02:00:00,8.1,765.4,98.0,从西方吹来的风,3.0,间歇性雨，不冻，在观测时较弱 ,1.0,7.8,6
2905,47463,6,0.0,0.0,0.0,2024-01-30 05:00:00,8.5,764.2,99.0,从西方吹来的风,2.0,间歇性雨，不冻，在观测时中度 ,1.6,8.4,12
2906,47464,7,0.0,0.0,0.0,2024-01-30 05:00:00,8.5,764.2,99.0,从西方吹来的风,2.0,间歇性雨，不冻，在观测时中度 ,1.6,8.4,12
2907,47465,8,0.0,0.0,0.0,2024-01-30 05:00:00,8.5,764.2,99.0,从西方吹来的风,2.0,间歇性雨，不冻，在观测时中度 ,1.6,8.4,12
