,id,device_id,active_power,direct_power,charge_capacity,T,U,Ff,RRR,DD_WE,DD_NS,Po(p),POA,cc_diff,active_power_b,T_b,U_b,Ff_b,RRR_b,DD_WE_b,DD_NS_b,Po(p)_b,POA_b,hour
2669,49417,10,56.65,57.4,128.4,21.7,55.0,1.0,0.0,1,-1,1005.38,953.38,118.8,18.62,13.6,88.0,2.0,0.0,-1.0,-1.0,1006.04,355.42,11
2674,49432,10,29.89,30.33,314.9,19.6,63.0,2.0,0.0,1,-1,1003.93,878.46,186.5,56.65,21.7,55.0,1.0,0.0,1.0,-1.0,1005.38,953.38,14
2679,49447,10,0.61,0.73,341.8,12.5,91.0,4.0,1.0,1,0,1007.89,171.17,26.9,29.89,19.6,63.0,2.0,0.0,1.0,-1.0,1003.93,878.46,17
2684,49462,10,0.0,0.0,341.9,11.2,95.0,3.0,3.0,1,0,1011.2,0.0,0.1,0.61,12.5,91.0,4.0,1.0,1.0,0.0,1007.89,171.17,20
2694,49522,10,5.14,5.35,3.1,6.9,86.0,3.0,2.0,1,0,1013.71,356.57,3.1,0.0,8.6,80.0,2.0,0.0,0.0,1.0,1012.52,0.0,8
2699,49537,10,36.59,37.14,55.4,7.5,85.0,2.0,1.0,1,0,1013.84,954.18,52.3,5.14,6.9,86.0,3.0,2.0,1.0,0.0,1013.71,356.57,11
2704,49552,10,23.1,23.46,154.9,8.6,77.0,1.0,1.0,0,-1,1011.33,879.05,99.5,36.59,7.5,85.0,2.0,1.0,1.0,0.0,1013.84,954.18,14
2709,49567,10,6.46,6.73,217.1,8.6,70.0,1.0,1.0,1,-1,1010.8,172.41,62.2,23.1,8.6,77.0,1.0,1.0,0.0,-1.0,1011.33,879.05,17
2714,49582,10,0.0,0.0,219.1,8.1,73.0,2.0,0.4,1,0,1010.93,0.0,2.0,6.46,8.6,70.0,1.0,1.0,1.0,-1.0,1010.8,172.41,20
2724,49642,10,9.61,9.88,5.6,9.0,78.0,0.0,0.0,0,1,1008.55,357.79,5.6,0.0,8.1,81.0,0.0,0.0,0.0,0.0,1007.23,0.0,8
2729,49657,10,21.1,21.51,63.5,11.4,70.0,1.0,0.0,-1,-1,1008.16,955.0,57.9,9.61,9.0,78.0,0.0,0.0,0.0,1.0,1008.55,357.79,11
2734,49672,10,41.7,42.24,187.2,15.9,62.0,2.0,0.0,1,-1,1004.46,879.61,123.7,21.1,11.4,70.0,1.0,0.0,-1.0,-1.0,1008.16,955.0,14
2739,49687,10,2.94,3.42,235.7,13.4,72.0,3.0,0.0,1,1,1004.32,173.61,48.5,41.7,15.9,62.0,2.0,0.0,1.0,-1.0,1004.46,879.61,17
2744,49702,10,0.0,0.0,236.7,13.1,84.0,1.0,0.0,1,0,1005.12,0.0,1.0,2.94,13.4,72.0,3.0,0.0,1.0,1.0,1004.32,173.61,20
2754,49762,10,15.81,16.11,9.5,11.9,95.0,1.0,0.0,-1,-1,1004.32,359.08,9.5,0.0,11.2,93.0,1.0,0.0,-1.0,-1.0,1003.0,0.0,8
2759,49777,10,66.85,67.7,128.2,18.9,66.0,1.0,0.0,1,-1,1003.79,955.82,118.7,15.81,11.9,95.0,1.0,0.0,-1.0,-1.0,1004.32,359.08,11
2764,49792,10,64.98,66.42,318.7,20.9,64.0,3.0,0.0,1,1,1000.23,880.12,190.5,66.85,18.9,66.0,1.0,0.0,1.0,-1.0,1003.79,955.82,14
2769,49807,10,6.18,6.51,415.0,19.7,67.0,3.0,0.0,1,1,1000.09,174.76,96.3,64.98,20.9,64.0,3.0,0.0,1.0,1.0,1000.23,880.12,17
2774,49822,10,0.0,0.0,417.8,16.7,78.0,3.0,0.0,1,1,1001.15,0.0,2.8,6.18,19.7,67.0,3.0,0.0,1.0,1.0,1000.09,174.76,20
2784,49882,10,17.16,17.48,6.9,15.2,94.0,2.0,0.0,-1,-1,1003.13,360.44,6.9,0.0,14.3,95.0,2.0,0.0,-1.0,-1.0,1001.15,0.0,8
2789,49897,10,67.36,68.28,134.3,23.3,63.0,1.0,0.0,1,-1,1003.0,956.65,127.4,17.16,15.2,94.0,2.0,0.0,-1.0,-1.0,1003.13,360.44,11
2794,49912,10,57.97,58.77,314.5,22.8,67.0,3.0,0.0,1,0,1000.09,880.61,180.2,67.36,23.3,63.0,1.0,0.0,1.0,-1.0,1003.0,956.65,14
2799,49927,10,4.94,5.18,396.7,18.1,84.0,3.0,0.0,1,1,999.7,175.86,82.2,57.97,22.8,67.0,3.0,0.0,1.0,0.0,1000.09,880.61,17
2804,49942,10,0.0,0.0,399.1,16.2,92.0,3.0,0.0,1,1,1000.75,0.0,2.4,4.94,18.1,84.0,3.0,0.0,1.0,1.0,999.7,175.86,20
2814,50002,10,4.42,4.83,2.2,13.7,99.0,1.0,0.2,1,-1,1004.98,361.86,2.2,0.0,14.7,99.0,1.0,0.2,1.0,0.0,1002.74,0.0,8
2819,50017,10,7.67,7.9,27.2,14.0,99.0,1.0,0.2,0,-1,1005.12,957.48,25.0,4.42,13.7,99.0,1.0,0.2,1.0,-1.0,1004.98,361.86,11
2824,50032,10,23.14,23.53,92.7,15.0,98.0,1.0,0.2,1,-1,1002.34,881.05,65.5,7.67,14.0,99.0,1.0,0.2,0.0,-1.0,1005.12,957.48,14
2829,50047,10,2.16,2.39,127.2,13.5,96.0,2.0,0.0,1,0,1002.6,176.91,34.5,23.14,15.0,98.0,1.0,0.2,1.0,-1.0,1002.34,881.05,17
2834,50062,10,0.0,0.0,127.8,12.5,98.0,1.0,0.0,1,-1,1004.32,0.0,0.6,2.16,13.5,96.0,2.0,0.0,1.0,0.0,1002.6,176.91,20
2844,50122,10,8.61,8.85,4.0,13.8,98.0,0.0,0.2,1,-1,1003.13,363.34,4.0,0.0,13.1,98.0,0.0,0.2,-1.0,0.0,1001.94,0.0,8
2849,50137,10,24.43,24.81,57.9,14.5,94.0,2.0,0.0,1,0,1002.6,958.32,53.9,8.61,13.8,98.0,0.0,0.2,1.0,-1.0,1003.13,363.34,11
2854,50152,10,12.79,13.06,121.5,15.7,91.0,3.0,0.0,1,0,1000.09,881.45,63.6,24.43,14.5,94.0,2.0,0.0,1.0,0.0,1002.6,958.32,14
2859,50167,10,1.05,1.39,143.1,15.3,97.0,3.0,0.0,1,0,1001.28,177.92,21.6,12.79,15.7,91.0,3.0,0.0,1.0,0.0,1000.09,881.45,17
2864,50182,10,0.0,0.0,143.6,13.4,98.0,3.0,0.7,1,1,1004.72,0.0,0.5,1.05,15.3,97.0,3.0,0.0,1.0,0.0,1001.28,177.92,20
2874,50242,10,0.98,1.32,0.6,8.6,98.0,2.0,5.0,1,0,1011.33,364.88,0.6,0.0,9.2,99.0,2.0,4.0,1.0,0.0,1008.16,0.0,8
2879,50257,10,4.87,5.28,26.0,8.5,98.0,2.0,5.0,1,0,1011.46,959.15,25.4,0.98,8.6,98.0,2.0,5.0,1.0,0.0,1011.33,364.88,11
2884,50272,10,8.81,9.05,56.2,8.0,96.0,2.0,4.0,1,1,1009.88,881.8,30.2,4.87,8.5,98.0,2.0,5.0,1.0,0.0,1011.46,959.15,14
