,id,device_id,active_power,direct_power,charge_capacity,T,U,Ff,RRR,DD_WE,DD_NS,POA,Po(p)
2169,45247,10,2.18,2.4,309.5,9.5,73.0,3.0,0,1,0,55.966292432167265,1008.69
2190,45318,6,11.53,11.8,5.2,6.1,89.0,2.0,0,-1,0,321.1428757633463,1009.08
2191,45319,7,12.29,12.58,5.3,6.1,89.0,2.0,0,-1,0,321.1428757633463,1009.08
2192,45320,8,13.75,14.05,5.9,6.1,89.0,2.0,0,-1,0,321.1428757633463,1009.08
2193,45321,9,16.24,16.57,6.9,6.1,89.0,2.0,0,-1,0,321.1428757633463,1009.08
2194,45322,10,8.71,9.0,4.2,6.1,89.0,2.0,0,-1,0,321.1428757633463,1009.08
2195,45333,6,57.69,58.56,123.1,12.9,55.0,2.0,0,-1,-1,899.4642749134782,1008.55
2196,45334,7,59.06,59.83,129.2,12.9,55.0,2.0,0,-1,-1,899.4642749134782,1008.55
2197,45335,8,57.79,58.58,129.9,12.9,55.0,2.0,0,-1,-1,899.4642749134782,1008.55
2198,45336,9,77.57,78.61,171.7,12.9,55.0,2.0,0,-1,-1,899.4642749134782,1008.55
2199,45337,10,49.83,50.52,102.0,12.9,55.0,2.0,0,-1,-1,899.4642749134782,1008.55
2200,45348,6,48.83,49.45,301.7,18.8,40.0,2.0,0,1,-1,801.921938882193,1005.91
2201,45349,7,49.3,49.96,306.7,18.8,40.0,2.0,0,1,-1,801.921938882193,1005.91
2202,45350,8,48.74,49.42,301.8,18.8,40.0,2.0,0,1,-1,801.921938882193,1005.91
2203,45351,9,61.65,62.45,398.6,18.8,40.0,2.0,0,1,-1,801.921938882193,1005.91
2204,45352,10,45.36,45.94,258.9,18.8,40.0,2.0,0,1,-1,801.921938882193,1005.91
2205,45363,6,2.14,2.61,377.3,12.2,75.0,2.0,0,1,0,60.16998477834227,1007.23
2206,45364,7,2.19,2.5,382.7,12.2,75.0,2.0,0,1,0,60.16998477834227,1007.23
2207,45365,8,1.81,2.15,358.1,12.2,75.0,2.0,0,1,0,60.16998477834227,1007.23
2208,45366,9,2.92,3.31,492.4,12.2,75.0,2.0,0,1,0,60.16998477834227,1007.23
2209,45367,10,2.46,2.7,332.5,12.2,75.0,2.0,0,1,0,60.16998477834227,1007.23
2230,45438,6,11.26,11.63,4.9,7.9,75.0,3.0,0,-1,0,321.6712368001408,1011.07
2231,45439,7,13.62,13.92,6.0,7.9,75.0,3.0,0,-1,0,321.6712368001408,1011.07
2232,45440,8,15.99,16.32,7.2,7.9,75.0,3.0,0,-1,0,321.6712368001408,1011.07
2233,45441,9,18.11,18.45,7.6,7.9,75.0,3.0,0,-1,0,321.6712368001408,1011.07
2234,45442,10,8.28,8.6,4.0,7.9,75.0,3.0,0,-1,0,321.6712368001408,1011.07
2235,45453,6,61.04,61.83,128.8,15.3,44.0,1.0,0,-1,-1,901.286788516507,1011.33
2236,45454,7,61.13,62.01,133.7,15.3,44.0,1.0,0,-1,-1,901.286788516507,1011.33
2237,45455,8,60.23,61.06,138.7,15.3,44.0,1.0,0,-1,-1,901.286788516507,1011.33
2238,45456,9,79.85,80.92,183.1,15.3,44.0,1.0,0,-1,-1,901.286788516507,1011.33
2239,45457,10,51.75,52.41,102.6,15.3,44.0,1.0,0,-1,-1,901.286788516507,1011.33
2240,45468,6,52.63,53.36,317.9,18.8,34.0,3.0,0,1,0,805.2212370618088,1009.08
2241,45469,7,53.46,54.15,321.3,18.8,34.0,3.0,0,1,0,805.2212370618088,1009.08
2242,45470,8,52.21,52.92,320.8,18.8,34.0,3.0,0,1,0,805.2212370618088,1009.08
2243,45471,9,65.4,66.28,415.4,18.8,34.0,3.0,0,1,0,805.2212370618088,1009.08
2244,45472,10,48.67,49.35,270.0,18.8,34.0,3.0,0,1,0,805.2212370618088,1009.08
2245,45483,6,2.12,2.43,396.8,14.4,50.0,2.0,0,1,0,64.47711992097837,1010.54
2246,45484,7,1.97,2.44,402.7,14.4,50.0,2.0,0,1,0,64.47711992097837,1010.54
2247,45485,8,1.61,1.83,378.7,14.4,50.0,2.0,0,1,0,64.47711992097837,1010.54
2248,45486,9,2.72,3.12,513.8,14.4,50.0,2.0,0,1,0,64.47711992097837,1010.54
2249,45487,10,2.52,2.82,346.5,14.4,50.0,2.0,0,1,0,64.47711992097837,1010.54
2270,45558,6,10.79,11.12,4.5,9.4,64.0,3.0,0,-1,0,322.30620567031303,1012.52
2271,45559,7,13.04,13.32,5.7,9.4,64.0,3.0,0,-1,0,322.30620567031303,1012.52
2272,45560,8,15.94,16.31,7.4,9.4,64.0,3.0,0,-1,0,322.30620567031303,1012.52
2273,45561,9,16.37,16.7,6.7,9.4,64.0,3.0,0,-1,0,322.30620567031303,1012.52
2274,45562,10,7.83,8.1,3.6,9.4,64.0,3.0,0,-1,0,322.30620567031303,1012.52
2275,45573,6,61.12,61.9,130.2,16.7,47.0,2.0,0,-1,-1,903.1747582379176,1011.46
2276,45574,7,61.56,62.42,135.4,16.7,47.0,2.0,0,-1,-1,903.1747582379176,1011.46
2277,45575,8,60.01,60.82,134.1,16.7,47.0,2.0,0,-1,-1,903.1747582379176,1011.46
2278,45576,9,80.22,81.32,181.0,16.7,47.0,2.0,0,-1,-1,903.1747582379176,1011.46
2279,45577,10,51.36,52.04,102.7,16.7,47.0,2.0,0,-1,-1,903.1747582379176,1011.46
2280,45588,6,51.13,51.78,307.8,21.0,45.0,2.0,0,1,0,808.5446599030953,1008.42
2281,45589,7,51.88,52.54,314.2,21.0,45.0,2.0,0,1,0,808.5446599030953,1008.42
2282,45590,8,50.19,50.88,313.5,21.0,45.0,2.0,0,1,0,808.5446599030953,1008.42
2283,45591,9,62.82,63.62,410.2,21.0,45.0,2.0,0,1,0,808.5446599030953,1008.42
2284,45592,10,46.12,46.84,262.1,21.0,45.0,2.0,0,1,0,808.5446599030953,1008.42
2285,45603,6,2.0,2.41,387.0,16.7,63.0,3.0,0,1,0,68.87466825217646,1008.69
2286,45604,7,1.8,2.01,392.9,16.7,63.0,3.0,0,1,0,68.87466825217646,1008.69
2287,45605,8,1.53,1.93,369.4,16.7,63.0,3.0,0,1,0,68.87466825217646,1008.69
2288,45606,9,2.41,2.84,502.7,16.7,63.0,3.0,0,1,0,68.87466825217646,1008.69
2289,45607,10,2.24,2.57,335.4,16.7,63.0,3.0,0,1,0,68.87466825217646,1008.69
2310,45678,6,9.53,9.9,4.3,10.3,90.0,0.0,0,1,1,323.0472768058862,1015.03
2311,45679,7,9.31,9.57,4.0,10.3,90.0,0.0,0,1,1,323.0472768058862,1015.03
2312,45680,8,9.35,9.62,4.0,10.3,90.0,0.0,0,1,1,323.0472768058862,1015.03
2313,45681,9,10.9,11.17,4.7,10.3,90.0,0.0,0,1,1,323.0472768058862,1015.03
2314,45682,10,8.23,8.53,3.6,10.3,90.0,0.0,0,1,1,323.0472768058862,1015.03
2315,45693,6,27.56,28.0,81.1,12.5,77.0,2.0,0,1,-1,905.1264855388471,1015.56
2316,45694,7,29.19,29.6,82.9,12.5,77.0,2.0,0,1,-1,905.1264855388471,1015.56
2317,45695,8,28.39,28.86,79.7,12.5,77.0,2.0,0,1,-1,905.1264855388471,1015.56
2318,45696,9,32.4,32.84,98.2,12.5,77.0,2.0,0,1,-1,905.1264855388471,1015.56
2319,45697,10,27.69,28.09,74.5,12.5,77.0,2.0,0,1,-1,905.1264855388471,1015.56
2320,45708,6,14.94,15.3,160.1,11.7,76.0,3.0,0,1,0,811.8889143433112,1013.97
2321,45709,7,15.27,15.57,161.7,11.7,76.0,3.0,0,1,0,811.8889143433112,1013.97
2322,45710,8,14.97,15.28,158.1,11.7,76.0,3.0,0,1,0,811.8889143433112,1013.97
2323,45711,9,17.24,17.57,188.7,11.7,76.0,3.0,0,1,0,811.8889143433112,1013.97
2324,45712,10,15.11,15.41,152.9,11.7,76.0,3.0,0,1,0,811.8889143433112,1013.97
2325,45723,6,0.6,1.05,184.5,10.4,75.0,3.0,0,1,0,73.34963288054563,1015.56
2326,45724,7,0.57,1.03,186.0,10.4,75.0,3.0,0,1,0,73.34963288054563,1015.56
2327,45725,8,0.58,0.82,181.6,10.4,75.0,3.0,0,1,0,73.34963288054563,1015.56
2328,45726,9,0.6,1.19,216.1,10.4,75.0,3.0,0,1,0,73.34963288054563,1015.56
2329,45727,10,0.61,0.98,177.7,10.4,75.0,3.0,0,1,0,73.34963288054563,1015.56
2350,45798,6,10.66,10.91,5.1,7.8,76.0,1.0,0,-1,1,323.24978829344315,1017.68
2351,45799,7,12.14,12.43,5.8,7.8,76.0,1.0,0,-1,1,323.24978829344315,1017.68
2352,45800,8,13.76,14.05,6.6,7.8,76.0,1.0,0,-1,1,323.24978829344315,1017.68
2353,45801,9,17.21,17.61,7.6,7.8,76.0,1.0,0,-1,1,323.24978829344315,1017.68
2354,45802,10,7.55,7.87,3.7,7.8,76.0,1.0,0,-1,1,323.24978829344315,1017.68
2355,45813,6,64.38,65.23,123.0,13.2,50.0,1.0,0,1,-1,906.5605389342448,1017.41
2356,45814,7,64.74,65.6,125.4,13.2,50.0,1.0,0,1,-1,906.5605389342448,1017.41
2357,45815,8,63.5,64.35,124.5,13.2,50.0,1.0,0,1,-1,906.5605389342448,1017.41
2358,45816,9,85.7,86.81,171.9,13.2,50.0,1.0,0,1,-1,906.5605389342448,1017.41
2359,45817,10,53.74,54.44,95.7,13.2,50.0,1.0,0,1,-1,906.5605389342448,1017.41
2360,45828,6,52.43,53.1,305.7,13.4,53.0,2.0,0,1,-1,814.6630662216037,1014.64
2361,45829,7,52.94,53.71,308.8,13.4,53.0,2.0,0,1,-1,814.6630662216037,1014.64
2362,45830,8,50.33,50.97,307.2,13.4,53.0,2.0,0,1,-1,814.6630662216037,1014.64
2363,45831,9,64.16,65.0,408.7,13.4,53.0,2.0,0,1,-1,814.6630662216037,1014.64
2364,45832,10,48.5,49.12,259.9,13.4,53.0,2.0,0,1,-1,814.6630662216037,1014.64
2365,45843,6,2.34,2.78,385.0,12.4,59.0,3.0,0,1,0,77.39646923207506,1015.03
2366,45844,7,2.19,2.47,388.2,12.4,59.0,3.0,0,1,0,77.39646923207506,1015.03
2367,45845,8,1.96,2.33,362.8,12.4,59.0,3.0,0,1,0,77.39646923207506,1015.03
2368,45846,9,3.19,3.55,503.7,12.4,59.0,3.0,0,1,0,77.39646923207506,1015.03
2369,45847,10,2.77,3.12,337.0,12.4,59.0,3.0,0,1,0,77.39646923207506,1015.03
2390,45918,6,7.07,7.34,2.7,8.6,75.0,2.0,0,-1,0,322.9215406013085,1013.31
2391,45919,7,8.06,8.37,2.9,8.6,75.0,2.0,0,-1,0,322.9215406013085,1013.31
2392,45920,8,6.89,7.12,2.6,8.6,75.0,2.0,0,-1,0,322.9215406013085,1013.31
2393,45921,9,8.95,9.32,3.1,8.6,75.0,2.0,0,-1,0,322.9215406013085,1013.31
2394,45922,10,8.04,8.36,2.9,8.6,75.0,2.0,0,-1,0,322.9215406013085,1013.31
2395,45933,6,44.82,45.39,89.5,14.6,58.0,2.0,0,-1,0,907.48041453997,1012.12
2396,45934,7,41.61,42.14,90.1,14.6,58.0,2.0,0,-1,0,907.48041453997,1012.12
2397,45935,8,45.63,46.21,88.5,14.6,58.0,2.0,0,-1,0,907.48041453997,1012.12
2398,45936,9,50.25,50.88,112.9,14.6,58.0,2.0,0,-1,0,907.48041453997,1012.12
2399,45937,10,38.82,39.33,79.0,14.6,58.0,2.0,0,-1,0,907.48041453997,1012.12
2400,45948,6,27.81,28.18,248.6,19.6,57.0,1.0,0,1,0,816.870164424757,1008.16
2401,45949,7,28.28,28.66,251.5,19.6,57.0,1.0,0,1,0,816.870164424757,1008.16
2402,45950,8,27.01,27.38,246.7,19.6,57.0,1.0,0,1,0,816.870164424757,1008.16
2403,45951,9,33.55,33.98,317.7,19.6,57.0,1.0,0,1,0,816.870164424757,1008.16
2404,45952,10,26.91,27.27,223.3,19.6,57.0,1.0,0,1,0,816.870164424757,1008.16
2405,45963,6,2.32,2.67,316.4,18.5,64.0,2.0,0,1,0,80.97977482446825,1007.76
2406,45964,7,2.24,2.49,319.1,18.5,64.0,2.0,0,1,0,80.97977482446825,1007.76
2407,45965,8,1.9,2.23,302.3,18.5,64.0,2.0,0,1,0,80.97977482446825,1007.76
2408,45966,9,2.65,3.18,400.2,18.5,64.0,2.0,0,1,0,80.97977482446825,1007.76
2409,45967,10,2.55,2.89,291.3,18.5,64.0,2.0,0,1,0,80.97977482446825,1007.76
2430,46038,6,10.66,10.96,4.6,12.7,88.0,3.0,0,-1,0,322.70864539136346,1007.5
2431,46039,7,12.45,12.72,5.3,12.7,88.0,3.0,0,-1,0,322.70864539136346,1007.5
2432,46040,8,15.64,15.95,7.3,12.7,88.0,3.0,0,-1,0,322.70864539136346,1007.5
2433,46041,9,16.61,16.95,6.7,12.7,88.0,3.0,0,-1,0,322.70864539136346,1007.5
2434,46042,10,8.07,8.31,3.7,12.7,88.0,3.0,0,-1,0,322.70864539136346,1007.5
2435,46053,6,57.55,58.27,122.6,20.5,59.0,1.0,0,1,0,908.4658302907183,1007.1
2436,46054,7,58.0,58.72,126.1,20.5,59.0,1.0,0,1,0,908.4658302907183,1007.1
2437,46055,8,57.41,58.2,129.4,20.5,59.0,1.0,0,1,0,908.4658302907183,1007.1
2438,46056,9,76.18,77.17,168.7,20.5,59.0,1.0,0,1,0,908.4658302907183,1007.1
2439,46057,10,48.84,49.45,99.2,20.5,59.0,1.0,0,1,0,908.4658302907183,1007.1
2440,46068,6,47.71,48.31,296.8,19.6,66.0,4.0,0,1,0,819.0970726221576,1004.59
2441,46069,7,47.99,48.6,300.1,19.6,66.0,4.0,0,1,0,819.0970726221576,1004.59
2442,46070,8,46.6,47.19,299.8,19.6,66.0,4.0,0,1,0,819.0970726221576,1004.59
2443,46071,9,59.95,60.71,391.3,19.6,66.0,4.0,0,1,0,819.0970726221576,1004.59
2444,46072,10,44.52,45.09,251.2,19.6,66.0,4.0,0,1,0,819.0970726221576,1004.59
2445,46083,6,2.6,3.01,369.0,15.4,80.0,2.0,0,1,-1,84.5764302049431,1005.51
2446,46084,7,2.49,2.89,374.6,15.4,80.0,2.0,0,1,-1,84.5764302049431,1005.51
2447,46085,8,2.06,2.51,355.2,15.4,80.0,2.0,0,1,-1,84.5764302049431,1005.51
2448,46086,9,2.85,3.42,480.7,15.4,80.0,2.0,0,1,-1,84.5764302049431,1005.51
2449,46087,10,2.52,2.89,323.0,15.4,80.0,2.0,0,1,-1,84.5764302049431,1005.51
2470,46158,6,1.49,2.06,0.5,13.1,88.0,1.0,0,1,0,322.6101929236011,1008.82
2471,46159,7,1.56,2.02,0.5,13.1,88.0,1.0,0,1,0,322.6101929236011,1008.82
2472,46160,8,1.33,1.7,0.5,13.1,88.0,1.0,0,1,0,322.6101929236011,1008.82
2473,46161,9,1.77,2.19,0.5,13.1,88.0,1.0,0,1,0,322.6101929236011,1008.82
2474,46162,10,1.55,1.85,0.6,13.1,88.0,1.0,0,1,0,322.6101929236011,1008.82
2475,46173,6,20.2,20.51,28.7,14.5,83.0,1.0,0,1,-1,909.5150136005865,1008.69
2476,46174,7,20.04,20.37,28.2,14.5,83.0,1.0,0,1,-1,909.5150136005865,1008.69
2477,46175,8,19.74,20.06,27.9,14.5,83.0,1.0,0,1,-1,909.5150136005865,1008.69
2478,46176,9,23.16,23.52,32.1,14.5,83.0,1.0,0,1,-1,909.5150136005865,1008.69
2479,46177,10,20.35,20.66,29.6,14.5,83.0,1.0,0,1,-1,909.5150136005865,1008.69
2480,46188,6,11.0,11.23,85.7,15.5,80.0,2.0,0,1,-1,821.3409852631746,1005.78
2481,46189,7,10.3,10.57,86.6,15.5,80.0,2.0,0,1,-1,821.3409852631746,1005.78
2482,46190,8,10.21,10.43,85.2,15.5,80.0,2.0,0,1,-1,821.3409852631746,1005.78
2483,46191,9,12.22,12.48,95.4,15.5,80.0,2.0,0,1,-1,821.3409852631746,1005.78
2484,46192,10,10.78,11.02,87.3,15.5,80.0,2.0,0,1,-1,821.3409852631746,1005.78
2485,46203,6,0.19,0.65,103.1,14.9,84.0,0.0,0,0,0,88.1793924594421,1005.91
2486,46204,7,0.23,0.57,103.8,14.9,84.0,0.0,0,0,0,88.1793924594421,1005.91
2487,46205,8,0.28,0.63,102.1,14.9,84.0,0.0,0,0,0,88.1793924594421,1005.91
2488,46206,9,0.33,0.75,115.3,14.9,84.0,0.0,0,0,0,88.1793924594421,1005.91
2489,46207,10,0.22,0.65,104.8,14.9,84.0,0.0,0,0,0,88.1793924594421,1005.91
2510,46278,6,1.11,1.36,0.8,13.3,96.0,1.0,0.1,1,0,322.6250112421561,1006.44
2511,46279,7,1.25,1.51,0.9,13.3,96.0,1.0,0.1,1,0,322.6250112421561,1006.44
2512,46280,8,1.0,1.37,0.7,13.3,96.0,1.0,0.1,1,0,322.6250112421561,1006.44
2513,46281,9,1.29,1.78,0.9,13.3,96.0,1.0,0.1,1,0,322.6250112421561,1006.44
2514,46282,10,1.05,1.45,0.8,13.3,96.0,1.0,0.1,1,0,322.6250112421561,1006.44
2515,46293,6,5.07,5.37,9.8,13.9,96.0,1.0,0.7,-1,-1,910.626088231749,1007.1
2516,46294,7,4.9,5.36,9.8,13.9,96.0,1.0,0.7,-1,-1,910.626088231749,1007.1
2517,46295,8,5.21,5.54,9.5,13.9,96.0,1.0,0.7,-1,-1,910.626088231749,1007.1
2518,46296,9,5.07,5.41,11.4,13.9,96.0,1.0,0.7,-1,-1,910.626088231749,1007.1
2519,46297,10,5.72,5.95,10.2,13.9,96.0,1.0,0.7,-1,-1,910.626088231749,1007.1
2520,46308,6,29.81,30.23,38.4,14.5,97.0,1.0,1,-1,-1,823.5991409934211,1005.12
2521,46309,7,29.96,30.4,38.6,14.5,97.0,1.0,1,-1,-1,823.5991409934211,1005.12
2522,46310,8,29.14,29.61,37.8,14.5,97.0,1.0,1,-1,-1,823.5991409934211,1005.12
2523,46311,9,36.16,36.79,45.7,14.5,97.0,1.0,1,-1,-1,823.5991409934211,1005.12
2524,46312,10,30.7,31.12,38.1,14.5,97.0,1.0,1,-1,-1,823.5991409934211,1005.12
2525,46323,6,1.24,1.7,67.9,13.5,68.0,4.0,1,-1,1,91.78204326866515,1006.31
2526,46324,7,1.31,1.67,68.3,13.5,68.0,4.0,1,-1,1,91.78204326866515,1006.31
2527,46325,8,1.24,1.66,66.5,13.5,68.0,4.0,1,-1,1,91.78204326866515,1006.31
2528,46326,9,1.65,2.02,82.9,13.5,68.0,4.0,1,-1,1,91.78204326866515,1006.31
2529,46327,10,1.27,1.61,68.7,13.5,68.0,4.0,1,-1,1,91.78204326866515,1006.31
2550,46398,6,9.38,9.67,4.0,10.1,63.0,2.0,0,1,1,322.7516968254384,1013.05
2551,46399,7,12.11,12.38,5.3,10.1,63.0,2.0,0,1,1,322.7516968254384,1013.05
2552,46400,8,14.5,14.8,6.7,10.1,63.0,2.0,0,1,1,322.7516968254384,1013.05
2553,46401,9,18.36,18.71,7.3,10.1,63.0,2.0,0,1,1,322.7516968254384,1013.05
2554,46402,10,6.46,6.79,3.0,10.1,63.0,2.0,0,1,1,322.7516968254384,1013.05
2555,46413,6,64.61,65.49,110.6,13.7,51.0,4.0,0,1,1,911.7970912958143,1013.45
2556,46414,7,67.63,68.57,113.2,13.7,51.0,4.0,0,1,1,911.7970912958143,1013.45
2557,46415,8,63.52,64.43,116.9,13.7,51.0,4.0,0,1,1,911.7970912958143,1013.45
2558,46416,9,68.78,69.67,179.6,13.7,51.0,4.0,0,1,1,911.7970912958143,1013.45
2559,46417,10,56.38,57.13,87.7,13.7,51.0,4.0,0,1,1,911.7970912958143,1013.45
2560,46428,6,34.42,34.96,270.9,12.2,62.0,2.0,0,1,-1,825.8688277931219,1011.86
2561,46429,7,33.58,34.07,277.9,12.2,62.0,2.0,0,1,-1,825.8688277931219,1011.86
2562,46430,8,31.5,31.93,276.7,12.2,62.0,2.0,0,1,-1,825.8688277931219,1011.86
2563,46431,9,42.16,42.71,406.7,12.2,62.0,2.0,0,1,-1,825.8688277931219,1011.86
2564,46432,10,31.71,32.15,237.4,12.2,62.0,2.0,0,1,-1,825.8688277931219,1011.86
2565,46443,6,0.26,0.67,307.8,11.4,60.0,2.0,0,1,1,95.378196077996,1013.45
2566,46444,7,0.25,0.67,314.8,11.4,60.0,2.0,0,1,1,95.378196077996,1013.45
2567,46445,8,0.23,0.68,311.0,11.4,60.0,2.0,0,1,1,95.378196077996,1013.45
2568,46446,9,0.36,0.87,454.4,11.4,60.0,2.0,0,1,1,95.378196077996,1013.45
2569,46447,10,0.31,0.75,272.5,11.4,60.0,2.0,0,1,1,95.378196077996,1013.45
2590,46518,6,2.08,2.72,0.4,5.0,81.0,3.0,0.4,-1,1,322.98864781923834,1018.34
2591,46519,7,2.23,2.67,0.5,5.0,81.0,3.0,0.4,-1,1,322.98864781923834,1018.34
2592,46520,8,2.35,2.76,0.4,5.0,81.0,3.0,0.4,-1,1,322.98864781923834,1018.34
2593,46521,9,3.34,3.65,0.5,5.0,81.0,3.0,0.4,-1,1,322.98864781923834,1018.34
2594,46522,10,2.7,3.1,0.4,5.0,81.0,3.0,0.4,-1,1,322.98864781923834,1018.34
2595,46533,6,4.66,5.2,18.8,3.1,82.0,4.0,1,-1,1,913.0259887995148,1019.92
2596,46534,7,4.33,4.77,19.3,3.1,82.0,4.0,1,-1,1,913.0259887995148,1019.92
2597,46535,8,4.44,4.83,18.7,3.1,82.0,4.0,1,-1,1,913.0259887995148,1019.92
2598,46536,9,5.37,5.72,23.2,3.1,82.0,4.0,1,-1,1,913.0259887995148,1019.92
2599,46537,10,4.61,5.12,19.6,3.1,82.0,4.0,1,-1,1,913.0259887995148,1019.92
2600,46548,6,7.3,7.72,40.5,1.9,91.0,2.0,3,-1,1,828.1473826151359,1018.07
2601,46549,7,7.14,7.4,40.8,1.9,91.0,2.0,3,-1,1,828.1473826151359,1018.07
2602,46550,8,9.2,9.5,40.2,1.9,91.0,2.0,3,-1,1,828.1473826151359,1018.07
2603,46551,9,11.45,11.78,50.1,1.9,91.0,2.0,3,-1,1,828.1473826151359,1018.07
2604,46552,10,7.0,7.41,41.6,1.9,91.0,2.0,3,-1,1,828.1473826151359,1018.07
2605,46563,6,0.11,0.61,50.5,0.6,89.0,2.0,5,-1,0,98.96208811035021,1019.79
2606,46564,7,0.14,0.53,50.8,0.6,89.0,2.0,5,-1,0,98.96208811035021,1019.79
2607,46565,8,0.08,0.44,49.8,0.6,89.0,2.0,5,-1,0,98.96208811035021,1019.79
2608,46566,9,0.03,0.54,61.9,0.6,89.0,2.0,5,-1,0,98.96208811035021,1019.79
2609,46567,10,0.06,0.45,52.1,0.6,89.0,2.0,5,-1,0,98.96208811035021,1019.79
2630,46638,6,0.0,0.27,0.0,-2.1,64.0,0.0,3,0,0,323.3340966005956,1022.96
2631,46639,7,0.0,0.28,0.0,-2.1,64.0,0.0,3,0,0,323.3340966005956,1022.96
2632,46640,8,0.0,0.0,0.0,-2.1,64.0,0.0,3,0,0,323.3340966005956,1022.96
2633,46641,9,0.14,0.55,0.0,-2.1,64.0,0.0,3,0,0,323.3340966005956,1022.96
2634,46642,10,0.0,0.06,0.0,-2.1,64.0,0.0,3,0,0,323.3340966005956,1022.96
2635,46653,6,1.39,1.84,1.9,0.7,51.0,4.0,1,-1,0,914.3106883895153,1022.57
2636,46654,7,1.47,1.77,2.0,0.7,51.0,4.0,1,-1,0,914.3106883895153,1022.57
2637,46655,8,1.48,1.79,2.1,0.7,51.0,4.0,1,-1,0,914.3106883895153,1022.57
2638,46656,9,2.29,2.72,3.8,0.7,51.0,4.0,1,-1,0,914.3106883895153,1022.57
2639,46657,10,0.77,1.11,0.9,0.7,51.0,4.0,1,-1,0,914.3106883895153,1022.57
2640,46668,6,3.15,3.52,8.7,3.8,42.0,3.0,0.1,-1,0,830.432186399443,1019.53
2641,46669,7,5.25,5.51,10.4,3.8,42.0,3.0,0.1,-1,0,830.432186399443,1019.53
2642,46670,8,3.88,4.33,9.7,3.8,42.0,3.0,0.1,-1,0,830.432186399443,1019.53
2643,46671,9,4.07,4.53,13.2,3.8,42.0,3.0,0.1,-1,0,830.432186399443,1019.53
2644,46672,10,1.4,1.71,4.4,3.8,42.0,3.0,0.1,-1,0,830.432186399443,1019.53
2645,46683,6,0.14,0.56,15.8,3.3,45.0,3.0,0,-1,0,102.52836074327651,1020.19
2646,46684,7,0.36,0.72,23.6,3.3,45.0,3.0,0,-1,0,102.52836074327651,1020.19
2647,46685,8,0.12,0.59,16.6,3.3,45.0,3.0,0,-1,0,102.52836074327651,1020.19
2648,46686,9,0.67,1.12,24.7,3.3,45.0,3.0,0,-1,0,102.52836074327651,1020.19
2649,46687,10,0.0,0.15,6.8,3.3,45.0,3.0,0,-1,0,102.52836074327651,1020.19
2670,46758,6,0.12,0.65,0.0,0.6,55.0,1.0,0,1,1,323.7861394535665,1022.3
2671,46759,7,0.56,1.11,0.0,0.6,55.0,1.0,0,1,1,323.7861394535665,1022.3
2672,46760,8,1.02,1.55,0.1,0.6,55.0,1.0,0,1,1,323.7861394535665,1022.3
2673,46761,9,2.68,3.08,0.6,0.6,55.0,1.0,0,1,1,323.7861394535665,1022.3
2674,46762,10,0.0,0.14,0.0,0.6,55.0,1.0,0,1,1,323.7861394535665,1022.3
2675,46773,6,20.52,20.88,28.7,5.0,35.0,1.0,0,1,1,915.6490492829397,1021.24
2676,46774,7,23.54,23.94,36.5,5.0,35.0,1.0,0,1,1,915.6490492829397,1021.24
2677,46775,8,24.68,25.1,38.1,5.0,35.0,1.0,0,1,1,915.6490492829397,1021.24
2678,46776,9,62.56,63.46,116.6,5.0,35.0,1.0,0,1,1,915.6490492829397,1021.24
2679,46777,10,3.39,3.76,5.1,5.0,35.0,1.0,0,1,1,915.6490492829397,1021.24
2680,46788,6,58.9,59.79,183.6,8.2,33.0,2.0,0,1,-1,832.7206569070042,1018.6
2681,46789,7,58.44,59.37,199.5,8.2,33.0,2.0,0,1,-1,832.7206569070042,1018.6
2682,46790,8,58.1,58.97,198.9,8.2,33.0,2.0,0,1,-1,832.7206569070042,1018.6
2683,46791,9,75.41,76.45,360.5,8.2,33.0,2.0,0,1,-1,832.7206569070042,1018.6
2684,46792,10,19.67,20.08,30.1,8.2,33.0,2.0,0,1,-1,832.7206569070042,1018.6
2685,46803,6,2.48,2.77,272.5,4.3,52.0,3.0,0,1,0,106.0720341025568,1018.6
2686,46804,7,2.47,2.68,286.7,4.3,52.0,3.0,0,1,0,106.0720341025568,1018.6
2687,46805,8,1.82,2.12,277.1,4.3,52.0,3.0,0,1,0,106.0720341025568,1018.6
2688,46806,9,3.12,3.59,471.5,4.3,52.0,3.0,0,1,0,106.0720341025568,1018.6
2689,46807,10,2.1,2.49,94.2,4.3,52.0,3.0,0,1,0,106.0720341025568,1018.6
2710,46878,6,8.48,8.8,3.5,3.9,48.0,1.0,0,0,1,324.342761358342,1020.98
2711,46879,7,8.82,9.11,3.8,3.9,48.0,1.0,0,0,1,324.342761358342,1020.98
2712,46880,8,8.26,8.61,3.4,3.9,48.0,1.0,0,0,1,324.342761358342,1020.98
2713,46881,9,11.48,11.74,4.9,3.9,48.0,1.0,0,0,1,324.342761358342,1020.98
2714,46882,10,8.38,8.69,3.4,3.9,48.0,1.0,0,0,1,324.342761358342,1020.98
2715,46893,6,54.89,55.57,125.1,8.4,34.0,2.0,0,1,1,917.0388895366387,1020.19
2716,46894,7,60.62,61.41,127.3,8.4,34.0,2.0,0,1,1,917.0388895366387,1020.19
2717,46895,8,44.41,45.03,124.5,8.4,34.0,2.0,0,1,1,917.0388895366387,1020.19
