,id,device_id,active_power,direct_power,charge_capacity,date_time,T,Po,U,Ff,VV,Td,RRR,DDN
2644,46672,10,1.4,1.71,4.4,2024-01-23 14:00:00,3.8,771.2,42.0,3.0,18.0,-8.2,0.1,12.0
2645,46683,6,0.14,0.56,15.8,2024-01-23 17:00:00,3.3,771.7,45.0,3.0,19.0,-7.5,0.0,12.0
2646,46684,7,0.36,0.72,23.6,2024-01-23 17:00:00,3.3,771.7,45.0,3.0,19.0,-7.5,0.0,12.0
2647,46685,8,0.12,0.59,16.6,2024-01-23 17:00:00,3.3,771.7,45.0,3.0,19.0,-7.5,0.0,12.0
2648,46686,9,0.67,1.12,24.7,2024-01-23 17:00:00,3.3,771.7,45.0,3.0,19.0,-7.5,0.0,12.0
2649,46687,10,0.0,0.15,6.8,2024-01-23 17:00:00,3.3,771.7,45.0,3.0,19.0,-7.5,0.0,12.0
2670,46758,6,0.12,0.65,0.0,2024-01-24 08:00:00,0.6,773.3,55.0,1.0,13.0,-7.6,0.0,2.0
2671,46759,7,0.56,1.11,0.0,2024-01-24 08:00:00,0.6,773.3,55.0,1.0,13.0,-7.6,0.0,2.0
2672,46760,8,1.02,1.55,0.1,2024-01-24 08:00:00,0.6,773.3,55.0,1.0,13.0,-7.6,0.0,2.0
2673,46761,9,2.68,3.08,0.6,2024-01-24 08:00:00,0.6,773.3,55.0,1.0,13.0,-7.6,0.0,2.0
2674,46762,10,0.0,0.14,0.0,2024-01-24 08:00:00,0.6,773.3,55.0,1.0,13.0,-7.6,0.0,2.0
2675,46773,6,20.52,20.88,28.7,2024-01-24 11:00:00,5.0,772.5,35.0,1.0,15.0,-9.2,0.0,3.0
2676,46774,7,23.54,23.94,36.5,2024-01-24 11:00:00,5.0,772.5,35.0,1.0,15.0,-9.2,0.0,3.0
2677,46775,8,24.68,25.1,38.1,2024-01-24 11:00:00,5.0,772.5,35.0,1.0,15.0,-9.2,0.0,3.0
2678,46776,9,62.56,63.46,116.6,2024-01-24 11:00:00,5.0,772.5,35.0,1.0,15.0,-9.2,0.0,3.0
2679,46777,10,3.39,3.76,5.1,2024-01-24 11:00:00,5.0,772.5,35.0,1.0,15.0,-9.2,0.0,3.0
2680,46788,6,58.9,59.79,183.6,2024-01-24 14:00:00,8.2,770.5,33.0,2.0,15.0,-7.1,0.0,7.0
2681,46789,7,58.44,59.37,199.5,2024-01-24 14:00:00,8.2,770.5,33.0,2.0,15.0,-7.1,0.0,7.0
2682,46790,8,58.1,58.97,198.9,2024-01-24 14:00:00,8.2,770.5,33.0,2.0,15.0,-7.1,0.0,7.0
2683,46791,9,75.41,76.45,360.5,2024-01-24 14:00:00,8.2,770.5,33.0,2.0,15.0,-7.1,0.0,7.0
2684,46792,10,19.67,20.08,30.1,2024-01-24 14:00:00,8.2,770.5,33.0,2.0,15.0,-7.1,0.0,7.0
2685,46803,6,2.48,2.77,272.5,2024-01-24 17:00:00,4.3,770.5,52.0,3.0,14.0,-4.9,0.0,4.0
2686,46804,7,2.47,2.68,286.7,2024-01-24 17:00:00,4.3,770.5,52.0,3.0,14.0,-4.9,0.0,4.0
2687,46805,8,1.82,2.12,277.1,2024-01-24 17:00:00,4.3,770.5,52.0,3.0,14.0,-4.9,0.0,4.0
2688,46806,9,3.12,3.59,471.5,2024-01-24 17:00:00,4.3,770.5,52.0,3.0,14.0,-4.9,0.0,4.0
2689,46807,10,2.1,2.49,94.2,2024-01-24 17:00:00,4.3,770.5,52.0,3.0,14.0,-4.9,0.0,4.0
2710,46878,6,8.48,8.8,3.5,2024-01-25 08:00:00,3.9,772.3,48.0,1.0,16.0,-6.1,0.0,0.0
2711,46879,7,8.82,9.11,3.8,2024-01-25 08:00:00,3.9,772.3,48.0,1.0,16.0,-6.1,0.0,0.0
2712,46880,8,8.26,8.61,3.4,2024-01-25 08:00:00,3.9,772.3,48.0,1.0,16.0,-6.1,0.0,0.0
2713,46881,9,11.48,11.74,4.9,2024-01-25 08:00:00,3.9,772.3,48.0,1.0,16.0,-6.1,0.0,0.0
2714,46882,10,8.38,8.69,3.4,2024-01-25 08:00:00,3.9,772.3,48.0,1.0,16.0,-6.1,0.0,0.0
2715,46893,6,54.89,55.57,125.1,2024-01-25 11:00:00,8.4,771.7,34.0,2.0,17.0,-6.5,0.0,3.0
2716,46894,7,60.62,61.41,127.3,2024-01-25 11:00:00,8.4,771.7,34.0,2.0,17.0,-6.5,0.0,3.0
2717,46895,8,44.41,45.03,124.5,2024-01-25 11:00:00,8.4,771.7,34.0,2.0,17.0,-6.5,0.0,3.0
2718,46896,9,65.94,66.81,181.9,2024-01-25 11:00:00,8.4,771.7,34.0,2.0,17.0,-6.5,0.0,3.0
2719,46897,10,43.92,44.66,107.9,2024-01-25 11:00:00,8.4,771.7,34.0,2.0,17.0,-6.5,0.0,3.0
2720,46908,6,35.71,36.24,252.5,2024-01-25 14:00:00,8.7,769.8,45.0,2.0,14.0,-2.6,0.0,5.0
2721,46909,7,33.95,34.46,256.9,2024-01-25 14:00:00,8.7,769.8,45.0,2.0,14.0,-2.6,0.0,5.0
2722,46910,8,32.24,33.07,252.2,2024-01-25 14:00:00,8.7,769.8,45.0,2.0,14.0,-2.6,0.0,5.0
2723,46911,9,46.69,47.3,354.4,2024-01-25 14:00:00,8.7,769.8,45.0,2.0,14.0,-2.6,0.0,5.0
2724,46912,10,33.48,34.08,232.2,2024-01-25 14:00:00,8.7,769.8,45.0,2.0,14.0,-2.6,0.0,5.0
2725,46923,6,2.02,2.24,306.3,2024-01-25 17:00:00,7.1,769.9,48.0,2.0,15.0,-3.2,0.0,4.0
2726,46924,7,1.98,2.47,309.5,2024-01-25 17:00:00,7.1,769.9,48.0,2.0,15.0,-3.2,0.0,4.0
2727,46925,8,1.75,2.14,303.6,2024-01-25 17:00:00,7.1,769.9,48.0,2.0,15.0,-3.2,0.0,4.0
2728,46926,9,2.45,2.88,422.2,2024-01-25 17:00:00,7.1,769.9,48.0,2.0,15.0,-3.2,0.0,4.0
2729,46927,10,2.22,2.7,286.1,2024-01-25 17:00:00,7.1,769.9,48.0,2.0,15.0,-3.2,0.0,4.0
2750,46998,6,8.49,8.76,3.8,2024-01-26 08:00:00,3.8,771.4,68.0,1.0,9.0,-1.6,0.0,11.0
2751,46999,7,8.6,8.92,3.8,2024-01-26 08:00:00,3.8,771.4,68.0,1.0,9.0,-1.6,0.0,11.0
2752,47000,8,8.24,8.57,3.7,2024-01-26 08:00:00,3.8,771.4,68.0,1.0,9.0,-1.6,0.0,11.0
2753,47001,9,11.22,11.55,4.8,2024-01-26 08:00:00,3.8,771.4,68.0,1.0,9.0,-1.6,0.0,11.0
2754,47002,10,8.19,8.46,3.7,2024-01-26 08:00:00,3.8,771.4,68.0,1.0,9.0,-1.6,0.0,11.0
2755,47013,6,22.92,23.31,75.7,2024-01-26 11:00:00,7.6,771.4,52.0,1.0,9.0,-1.6,0.0,10.0
2756,47014,7,23.4,23.79,76.8,2024-01-26 11:00:00,7.6,771.4,52.0,1.0,9.0,-1.6,0.0,10.0
2757,47015,8,66.15,67.19,77.7,2024-01-26 11:00:00,7.6,771.4,52.0,1.0,9.0,-1.6,0.0,10.0
2758,47016,9,95.69,97.08,108.9,2024-01-26 11:00:00,7.6,771.4,52.0,1.0,9.0,-1.6,0.0,10.0
2759,47017,10,57.57,58.47,71.9,2024-01-26 11:00:00,7.6,771.4,52.0,1.0,9.0,-1.6,0.0,10.0
2760,47028,6,24.79,25.17,156.2,2024-01-26 14:00:00,9.4,768.5,46.0,2.0,8.0,-1.6,0.0,4.0
2761,47029,7,24.95,25.36,158.1,2024-01-26 14:00:00,9.4,768.5,46.0,2.0,8.0,-1.6,0.0,4.0
2762,47030,8,24.49,24.9,154.9,2024-01-26 14:00:00,9.4,768.5,46.0,2.0,8.0,-1.6,0.0,4.0
2763,47031,9,30.44,30.94,213.2,2024-01-26 14:00:00,9.4,768.5,46.0,2.0,8.0,-1.6,0.0,4.0
2764,47032,10,25.2,25.58,148.2,2024-01-26 14:00:00,9.4,768.5,46.0,2.0,8.0,-1.6,0.0,4.0
2765,47043,6,2.22,2.57,188.3,2024-01-26 17:00:00,7.7,769.0,51.0,2.0,8.0,-1.8,0.0,4.0
2766,47044,7,2.24,2.54,190.2,2024-01-26 17:00:00,7.7,769.0,51.0,2.0,8.0,-1.8,0.0,4.0
2767,47045,8,2.19,2.7,186.7,2024-01-26 17:00:00,7.7,769.0,51.0,2.0,8.0,-1.8,0.0,4.0
2768,47046,9,2.92,3.25,252.2,2024-01-26 17:00:00,7.7,769.0,51.0,2.0,8.0,-1.8,0.0,4.0
2769,47047,10,2.34,2.7,181.2,2024-01-26 17:00:00,7.7,769.0,51.0,2.0,8.0,-1.8,0.0,4.0
2790,47118,6,5.05,5.45,2.0,2024-01-27 08:00:00,6.0,770.2,65.0,2.0,3.1,-0.1,0.2,4.0
2791,47119,7,4.57,4.94,1.8,2024-01-27 08:00:00,6.0,770.2,65.0,2.0,3.1,-0.1,0.2,4.0
2792,47120,8,5.03,5.48,2.0,2024-01-27 08:00:00,6.0,770.2,65.0,2.0,3.1,-0.1,0.2,4.0
2793,47121,9,5.22,5.58,2.2,2024-01-27 08:00:00,6.0,770.2,65.0,2.0,3.1,-0.1,0.2,4.0
2794,47122,10,4.26,4.59,1.9,2024-01-27 08:00:00,6.0,770.2,65.0,2.0,3.1,-0.1,0.2,4.0
2795,47133,6,32.94,33.39,59.9,2024-01-27 11:00:00,8.8,769.9,54.0,1.0,4.6,-0.2,0.3,2.0
2796,47134,7,33.13,33.59,60.3,2024-01-27 11:00:00,8.8,769.9,54.0,1.0,4.6,-0.2,0.3,2.0
2797,47135,8,30.33,30.8,60.5,2024-01-27 11:00:00,8.8,769.9,54.0,1.0,4.6,-0.2,0.3,2.0
2798,47136,9,40.17,40.7,74.2,2024-01-27 11:00:00,8.8,769.9,54.0,1.0,4.6,-0.2,0.3,2.0
2799,47137,10,32.33,32.77,60.2,2024-01-27 11:00:00,8.8,769.9,54.0,1.0,4.6,-0.2,0.3,2.0
2800,47148,6,28.69,29.09,180.6,2024-01-27 14:00:00,11.0,767.5,48.0,1.0,4.9,0.4,0.3,7.0
2801,47149,7,30.05,30.47,181.2,2024-01-27 14:00:00,11.0,767.5,48.0,1.0,4.9,0.4,0.3,7.0
2802,47150,8,33.01,33.63,176.7,2024-01-27 14:00:00,11.0,767.5,48.0,1.0,4.9,0.4,0.3,7.0
2803,47151,9,45.96,47.17,223.7,2024-01-27 14:00:00,11.0,767.5,48.0,1.0,4.9,0.4,0.3,7.0
2804,47152,10,27.95,28.35,178.2,2024-01-27 14:00:00,11.0,767.5,48.0,1.0,4.9,0.4,0.3,7.0
2805,47163,6,3.88,4.26,231.3,2024-01-27 17:00:00,8.7,767.8,51.0,2.0,6.0,-0.9,0.3,4.0
2806,47164,7,3.57,3.92,232.4,2024-01-27 17:00:00,8.7,767.8,51.0,2.0,6.0,-0.9,0.3,4.0
2807,47165,8,3.84,4.27,226.3,2024-01-27 17:00:00,8.7,767.8,51.0,2.0,6.0,-0.9,0.3,4.0
2808,47166,9,4.75,5.35,289.6,2024-01-27 17:00:00,8.7,767.8,51.0,2.0,6.0,-0.9,0.3,4.0
2809,47167,10,4.11,4.55,229.8,2024-01-27 17:00:00,8.7,767.8,51.0,2.0,6.0,-0.9,0.3,4.0
2830,47238,6,9.91,10.2,4.1,2024-01-28 08:00:00,7.0,770.6,63.0,2.0,5.0,0.4,0.0,0.0
2831,47239,7,9.43,9.72,4.1,2024-01-28 08:00:00,7.0,770.6,63.0,2.0,5.0,0.4,0.0,0.0
2832,47240,8,15.53,15.85,4.7,2024-01-28 08:00:00,7.0,770.6,63.0,2.0,5.0,0.4,0.0,0.0
2833,47241,9,16.45,16.76,6.2,2024-01-28 08:00:00,7.0,770.6,63.0,2.0,5.0,0.4,0.0,0.0
2834,47242,10,9.68,9.97,3.9,2024-01-28 08:00:00,7.0,770.6,63.0,2.0,5.0,0.4,0.0,0.0
2835,47253,6,58.7,59.46,115.2,2024-01-28 11:00:00,11.7,771.0,32.0,2.0,8.0,-4.4,0.0,0.0
2836,47254,7,58.89,59.65,116.3,2024-01-28 11:00:00,11.7,771.0,32.0,2.0,8.0,-4.4,0.0,0.0
2837,47255,8,58.06,58.81,117.2,2024-01-28 11:00:00,11.7,771.0,32.0,2.0,8.0,-4.4,0.0,0.0
2838,47256,9,84.2,85.47,171.0,2024-01-28 11:00:00,11.7,771.0,32.0,2.0,8.0,-4.4,0.0,0.0
2839,47257,10,51.4,52.18,97.8,2024-01-28 11:00:00,11.7,771.0,32.0,2.0,8.0,-4.4,0.0,0.0
2840,47268,6,50.16,50.82,293.4,2024-01-28 14:00:00,11.7,769.1,36.0,3.0,8.0,-2.9,0.0,4.0
2841,47269,7,39.7,42.53,295.2,2024-01-28 14:00:00,11.7,769.1,36.0,3.0,8.0,-2.9,0.0,4.0
2842,47270,8,38.25,38.79,289.8,2024-01-28 14:00:00,11.7,769.1,36.0,3.0,8.0,-2.9,0.0,4.0
2843,47271,9,77.65,78.92,414.6,2024-01-28 14:00:00,11.7,769.1,36.0,3.0,8.0,-2.9,0.0,4.0
2844,47272,10,44.98,45.59,261.4,2024-01-28 14:00:00,11.7,769.1,36.0,3.0,8.0,-2.9,0.0,4.0
2845,47283,6,4.68,5.29,378.8,2024-01-28 17:00:00,9.2,769.3,53.0,3.0,7.0,-0.1,0.0,4.0
2846,47284,7,4.82,5.03,381.5,2024-01-28 17:00:00,9.2,769.3,53.0,3.0,7.0,-0.1,0.0,4.0
2847,47285,8,3.93,4.23,363.3,2024-01-28 17:00:00,9.2,769.3,53.0,3.0,7.0,-0.1,0.0,4.0
2848,47286,9,5.81,6.27,521.5,2024-01-28 17:00:00,9.2,769.3,53.0,3.0,7.0,-0.1,0.0,4.0
2849,47287,10,5.26,5.57,347.6,2024-01-28 17:00:00,9.2,769.3,53.0,3.0,7.0,-0.1,0.0,4.0
2870,47358,6,2.52,2.84,1.2,2024-01-29 08:00:00,8.0,769.3,60.0,2.0,4.4,0.7,0.0,12.0
2871,47359,7,2.44,2.73,1.2,2024-01-29 08:00:00,8.0,769.3,60.0,2.0,4.4,0.7,0.0,12.0
2872,47360,8,2.49,2.82,1.3,2024-01-29 08:00:00,8.0,769.3,60.0,2.0,4.4,0.7,0.0,12.0
2873,47361,9,3.11,3.38,1.6,2024-01-29 08:00:00,8.0,769.3,60.0,2.0,4.4,0.7,0.0,12.0
2874,47362,10,2.61,2.95,1.3,2024-01-29 08:00:00,8.0,769.3,60.0,2.0,4.4,0.7,0.0,12.0
2875,47373,6,12.3,12.56,21.0,2024-01-29 11:00:00,10.1,768.8,56.0,1.0,4.9,1.7,0.0,6.0
2876,47374,7,12.93,13.22,21.8,2024-01-29 11:00:00,10.1,768.8,56.0,1.0,4.9,1.7,0.0,6.0
2877,47375,8,12.28,12.55,20.9,2024-01-29 11:00:00,10.1,768.8,56.0,1.0,4.9,1.7,0.0,6.0
2878,47376,9,14.82,15.2,25.8,2024-01-29 11:00:00,10.1,768.8,56.0,1.0,4.9,1.7,0.0,6.0
2879,47377,10,12.19,12.5,21.4,2024-01-29 11:00:00,10.1,768.8,56.0,1.0,4.9,1.7,0.0,6.0
2880,47388,6,11.8,12.12,42.0,2024-01-29 14:00:00,8.1,767.2,82.0,1.0,2.0,5.2,0.2,12.0
2881,47389,7,10.85,11.1,42.4,2024-01-29 14:00:00,8.1,767.2,82.0,1.0,2.0,5.2,0.2,12.0
2882,47390,8,8.98,9.33,41.7,2024-01-29 14:00:00,8.1,767.2,82.0,1.0,2.0,5.2,0.2,12.0
2883,47391,9,12.2,12.47,51.5,2024-01-29 14:00:00,8.1,767.2,82.0,1.0,2.0,5.2,0.2,12.0
2884,47392,10,10.91,11.21,42.8,2024-01-29 14:00:00,8.1,767.2,82.0,1.0,2.0,5.2,0.2,12.0
2885,47403,6,0.69,1.15,57.8,2024-01-29 17:00:00,8.0,766.7,89.0,1.0,1.5,6.3,0.3,12.0
2886,47404,7,0.78,1.16,58.1,2024-01-29 17:00:00,8.0,766.7,89.0,1.0,1.5,6.3,0.3,12.0
2887,47405,8,0.75,1.23,56.7,2024-01-29 17:00:00,8.0,766.7,89.0,1.0,1.5,6.3,0.3,12.0
2888,47406,9,1.03,1.31,69.9,2024-01-29 17:00:00,8.0,766.7,89.0,1.0,1.5,6.3,0.3,12.0
2889,47407,10,0.72,1.17,58.6,2024-01-29 17:00:00,8.0,766.7,89.0,1.0,1.5,6.3,0.3,12.0
2910,47478,6,4.1,4.36,2.0,2024-01-30 08:00:00,8.9,765.1,99.0,2.0,1.5,8.8,19.0,11.0
2911,47479,7,3.81,4.12,1.9,2024-01-30 08:00:00,8.9,765.1,99.0,2.0,1.5,8.8,19.0,11.0
2912,47480,8,3.65,4.05,1.9,2024-01-30 08:00:00,8.9,765.1,99.0,2.0,1.5,8.8,19.0,11.0
2913,47481,9,4.32,4.56,2.2,2024-01-30 08:00:00,8.9,765.1,99.0,2.0,1.5,8.8,19.0,11.0
2914,47482,10,3.89,4.15,1.8,2024-01-30 08:00:00,8.9,765.1,99.0,2.0,1.5,8.8,19.0,11.0
2915,47493,6,65.7,66.53,79.2,2024-01-30 11:00:00,12.8,764.8,90.0,2.0,18.0,11.2,18.0,11.0
2916,47494,7,72.12,73.06,82.1,2024-01-30 11:00:00,12.8,764.8,90.0,2.0,18.0,11.2,18.0,11.0
2917,47495,8,73.2,74.18,81.1,2024-01-30 11:00:00,12.8,764.8,90.0,2.0,18.0,11.2,18.0,11.0
2918,47496,9,109.86,111.71,95.8,2024-01-30 11:00:00,12.8,764.8,90.0,2.0,18.0,11.2,18.0,11.0
2919,47497,10,33.47,33.93,71.3,2024-01-30 11:00:00,12.8,764.8,90.0,2.0,18.0,11.2,18.0,11.0
2920,47508,6,35.63,36.17,235.9,2024-01-30 14:00:00,16.5,762.6,77.0,1.0,8.0,12.5,15.0,6.0
2921,47509,7,35.99,36.6,237.4,2024-01-30 14:00:00,16.5,762.6,77.0,1.0,8.0,12.5,15.0,6.0
2922,47510,8,35.76,36.24,233.3,2024-01-30 14:00:00,16.5,762.6,77.0,1.0,8.0,12.5,15.0,6.0
2923,47511,9,42.45,42.98,282.1,2024-01-30 14:00:00,16.5,762.6,77.0,1.0,8.0,12.5,15.0,6.0
2924,47512,10,33.76,34.22,214.2,2024-01-30 14:00:00,16.5,762.6,77.0,1.0,8.0,12.5,15.0,6.0
2925,47523,6,4.32,4.76,311.5,2024-01-30 17:00:00,13.7,762.7,87.0,3.0,13.0,11.6,9.0,4.0
2926,47524,7,4.66,5.07,314.9,2024-01-30 17:00:00,13.7,762.7,87.0,3.0,13.0,11.6,9.0,4.0
2927,47525,8,4.31,4.73,303.0,2024-01-30 17:00:00,13.7,762.7,87.0,3.0,13.0,11.6,9.0,4.0
2928,47526,9,5.48,5.84,375.3,2024-01-30 17:00:00,13.7,762.7,87.0,3.0,13.0,11.6,9.0,4.0
2929,47527,10,4.55,4.96,285.7,2024-01-30 17:00:00,13.7,762.7,87.0,3.0,13.0,11.6,9.0,4.0
2950,47598,6,6.16,6.5,2.9,2024-01-31 08:00:00,11.7,763.9,99.0,1.0,0.7,11.5,0.1,12.0
2951,47599,7,5.97,6.3,2.8,2024-01-31 08:00:00,11.7,763.9,99.0,1.0,0.7,11.5,0.1,12.0
2952,47600,8,6.48,6.79,2.9,2024-01-31 08:00:00,11.7,763.9,99.0,1.0,0.7,11.5,0.1,12.0
2953,47601,9,6.53,6.8,3.1,2024-01-31 08:00:00,11.7,763.9,99.0,1.0,0.7,11.5,0.1,12.0
2954,47602,10,6.34,6.6,2.9,2024-01-31 08:00:00,11.7,763.9,99.0,1.0,0.7,11.5,0.1,12.0
2955,47613,6,39.66,40.18,54.8,2024-01-31 11:00:00,16.7,763.6,84.0,1.0,11.0,14.0,0.1,11.0
2956,47614,7,39.85,40.4,54.7,2024-01-31 11:00:00,16.7,763.6,84.0,1.0,11.0,14.0,0.1,11.0
2957,47615,8,39.88,40.44,53.1,2024-01-31 11:00:00,16.7,763.6,84.0,1.0,11.0,14.0,0.1,11.0
2958,47616,9,46.26,46.88,61.0,2024-01-31 11:00:00,16.7,763.6,84.0,1.0,11.0,14.0,0.1,11.0
2959,47617,10,38.48,38.98,51.7,2024-01-31 11:00:00,16.7,763.6,84.0,1.0,11.0,14.0,0.1,11.0
2960,47628,6,60.07,60.86,234.0,2024-01-31 14:00:00,19.5,760.8,72.0,3.0,5.0,14.3,0.0,4.0
2961,47629,7,60.81,61.66,235.2,2024-01-31 14:00:00,19.5,760.8,72.0,3.0,5.0,14.3,0.0,4.0
2962,47630,8,59.58,60.42,235.5,2024-01-31 14:00:00,19.5,760.8,72.0,3.0,5.0,14.3,0.0,4.0
2963,47631,9,73.47,74.48,286.2,2024-01-31 14:00:00,19.5,760.8,72.0,3.0,5.0,14.3,0.0,4.0
2964,47632,10,54.09,54.77,214.3,2024-01-31 14:00:00,19.5,760.8,72.0,3.0,5.0,14.3,0.0,4.0
2965,47643,6,1.28,1.75,318.6,2024-01-31 17:00:00,15.8,760.6,86.0,3.0,7.0,13.5,0.0,3.0
2966,47644,7,1.33,1.69,322.1,2024-01-31 17:00:00,15.8,760.6,86.0,3.0,7.0,13.5,0.0,3.0
2967,47645,8,1.38,1.86,312.6,2024-01-31 17:00:00,15.8,760.6,86.0,3.0,7.0,13.5,0.0,3.0
2968,47646,9,1.47,1.85,386.6,2024-01-31 17:00:00,15.8,760.6,86.0,3.0,7.0,13.5,0.0,3.0
2969,47647,10,1.21,1.44,292.9,2024-01-31 17:00:00,15.8,760.6,86.0,3.0,7.0,13.5,0.0,3.0
2990,47718,6,4.22,4.52,3.1,2024-02-01 08:00:00,14.8,760.8,100.0,1.0,0.1,14.8,0.0,9.0
2991,47719,7,4.14,4.32,3.1,2024-02-01 08:00:00,14.8,760.8,100.0,1.0,0.1,14.8,0.0,9.0
2992,47720,8,4.18,4.48,3.1,2024-02-01 08:00:00,14.8,760.8,100.0,1.0,0.1,14.8,0.0,9.0
2993,47721,9,4.55,4.98,3.5,2024-02-01 08:00:00,14.8,760.8,100.0,1.0,0.1,14.8,0.0,9.0
2994,47722,10,4.15,4.42,3.1,2024-02-01 08:00:00,14.8,760.8,100.0,1.0,0.1,14.8,0.0,9.0
2995,47733,6,46.91,47.6,76.0,2024-02-01 11:00:00,19.4,760.6,80.0,2.0,4.2,15.9,0.0,6.0
2996,47734,7,46.49,47.13,76.2,2024-02-01 11:00:00,19.4,760.6,80.0,2.0,4.2,15.9,0.0,6.0
2997,47735,8,55.95,56.72,76.6,2024-02-01 11:00:00,19.4,760.6,80.0,2.0,4.2,15.9,0.0,6.0
2998,47736,9,65.37,66.27,87.5,2024-02-01 11:00:00,19.4,760.6,80.0,2.0,4.2,15.9,0.0,6.0
2999,47737,10,48.91,49.53,73.6,2024-02-01 11:00:00,19.4,760.6,80.0,2.0,4.2,15.9,0.0,6.0
3000,47748,6,23.22,23.59,204.9,2024-02-01 14:00:00,19.1,759.3,79.0,5.0,8.0,15.4,0.0,4.0
3001,47749,7,26.09,26.5,207.7,2024-02-01 14:00:00,19.1,759.3,79.0,5.0,8.0,15.4,0.0,4.0
3002,47750,8,24.74,25.13,204.0,2024-02-01 14:00:00,19.1,759.3,79.0,5.0,8.0,15.4,0.0,4.0
3003,47751,9,27.1,27.52,242.7,2024-02-01 14:00:00,19.1,759.3,79.0,5.0,8.0,15.4,0.0,4.0
3004,47752,10,24.64,25.0,192.9,2024-02-01 14:00:00,19.1,759.3,79.0,5.0,8.0,15.4,0.0,4.0
3005,47763,6,0.35,0.64,223.1,2024-02-01 17:00:00,14.3,761.1,93.0,3.0,2.9,13.2,0.0,4.0
3006,47764,7,0.36,0.65,224.9,2024-02-01 17:00:00,14.3,761.1,93.0,3.0,2.9,13.2,0.0,4.0
3007,47765,8,0.41,0.72,221.5,2024-02-01 17:00:00,14.3,761.1,93.0,3.0,2.9,13.2,0.0,4.0
3008,47766,9,0.51,0.92,263.3,2024-02-01 17:00:00,14.3,761.1,93.0,3.0,2.9,13.2,0.0,4.0
3009,47767,10,0.29,0.72,210.4,2024-02-01 17:00:00,14.3,761.1,93.0,3.0,2.9,13.2,0.0,4.0
3030,47838,6,1.49,1.98,1.8,2024-02-02 08:00:00,9.5,765.1,99.0,2.0,1.4,9.4,4.0,2.0
3031,47839,7,1.47,1.72,1.8,2024-02-02 08:00:00,9.5,765.1,99.0,2.0,1.4,9.4,4.0,2.0
3032,47840,8,1.45,2.02,1.7,2024-02-02 08:00:00,9.5,765.1,99.0,2.0,1.4,9.4,4.0,2.0
3033,47841,9,1.76,2.02,1.9,2024-02-02 08:00:00,9.5,765.1,99.0,2.0,1.4,9.4,4.0,2.0
3034,47842,10,1.42,1.85,1.8,2024-02-02 08:00:00,9.5,765.1,99.0,2.0,1.4,9.4,4.0,2.0
3035,47853,6,13.78,14.06,20.8,2024-02-02 11:00:00,9.6,765.6,98.0,1.0,2.8,9.3,4.0,6.0
3036,47854,7,16.09,16.39,21.8,2024-02-02 11:00:00,9.6,765.6,98.0,1.0,2.8,9.3,4.0,6.0
3037,47855,8,15.23,15.51,21.2,2024-02-02 11:00:00,9.6,765.6,98.0,1.0,2.8,9.3,4.0,6.0
3038,47856,9,16.51,16.81,22.9,2024-02-02 11:00:00,9.6,765.6,98.0,1.0,2.8,9.3,4.0,6.0
3039,47857,10,13.68,13.97,20.7,2024-02-02 11:00:00,9.6,765.6,98.0,1.0,2.8,9.3,4.0,6.0
3040,47868,6,8.3,8.59,67.3,2024-02-02 14:00:00,10.3,764.1,97.0,1.0,4.8,9.8,3.0,5.0
3041,47869,7,8.47,8.71,68.3,2024-02-02 14:00:00,10.3,764.1,97.0,1.0,4.8,9.8,3.0,5.0
3042,47870,8,8.29,8.65,67.2,2024-02-02 14:00:00,10.3,764.1,97.0,1.0,4.8,9.8,3.0,5.0
3043,47871,9,9.11,9.4,72.5,2024-02-02 14:00:00,10.3,764.1,97.0,1.0,4.8,9.8,3.0,5.0
3044,47872,10,8.17,8.44,67.1,2024-02-02 14:00:00,10.3,764.1,97.0,1.0,4.8,9.8,3.0,5.0
3045,47883,6,2.03,2.38,82.1,2024-02-02 17:00:00,9.7,764.6,97.0,1.0,12.0,9.2,4.0,4.0
3046,47884,7,2.04,2.45,82.8,2024-02-02 17:00:00,9.7,764.6,97.0,1.0,12.0,9.2,4.0,4.0
3047,47885,8,1.97,2.23,81.5,2024-02-02 17:00:00,9.7,764.6,97.0,1.0,12.0,9.2,4.0,4.0
3048,47886,9,2.27,2.58,87.9,2024-02-02 17:00:00,9.7,764.6,97.0,1.0,12.0,9.2,4.0,4.0
3049,47887,10,1.72,2.14,82.0,2024-02-02 17:00:00,9.7,764.6,97.0,1.0,12.0,9.2,4.0,4.0
3070,47958,6,5.54,5.82,3.1,2024-02-03 08:00:00,10.0,764.5,97.0,0.0,3.8,9.5,0.0,3.0
3071,47959,7,5.5,5.82,3.2,2024-02-03 08:00:00,10.0,764.5,97.0,0.0,3.8,9.5,0.0,3.0
3072,47960,8,5.37,5.77,3.2,2024-02-03 08:00:00,10.0,764.5,97.0,0.0,3.8,9.5,0.0,3.0
3073,47961,9,6.0,6.35,3.4,2024-02-03 08:00:00,10.0,764.5,97.0,0.0,3.8,9.5,0.0,3.0
3074,47962,10,5.44,5.78,3.1,2024-02-03 08:00:00,10.0,764.5,97.0,0.0,3.8,9.5,0.0,3.0
3075,47973,6,17.54,17.87,63.3,2024-02-03 11:00:00,12.6,764.2,84.0,1.0,7.0,10.0,0.0,10.0
3076,47974,7,16.81,17.11,64.1,2024-02-03 11:00:00,12.6,764.2,84.0,1.0,7.0,10.0,0.0,10.0
